article_id,entreprise,prompt_version,statut,note_llm,justification,longueur_caracteres,longueur_mots,texte_extrait
22217,EssilorLuxottica,v7,ok,1,"L'article mentionne uniquement que EssilorLuxottica publiera ses résultats trimestriels demain, sans donner d'information concrète sur ses performances actuelles ou passées, ni de faits positifs ou négatifs.",11126,1793,"Paris conclut la séance sur un gain anecdotique, Londres et Francfort reculent Fermeture  (Zonebourse.com) - Au gong final, l'indice parisien doit se contenter d'un modeste gain de 0,06%, suffisant, t..."
21474,EssilorLuxottica,v7,ok,1,"L'article mentionne EssilorLuxottica uniquement pour indiquer que ses résultats sont attendus la semaine prochaine, sans fournir de fait concret positif ou négatif sur l'entreprise elle-même.",12408,1928,"Le CAC 40 rebondit frôlant les 8 300 points, le naufrage de Stellantis Fermeture  (Zonebourse.com) - Au lendemain de la décision de la BCE, les Bourses européennes ont clôturé la dernière séance de la..."
21442,EssilorLuxottica,v7,ok,1,"L'article mentionne la publication prochaine des résultats annuels d'EssilorLuxottica, mais ne fournit aucun fait concret positif ou négatif concernant ces résultats ou l'activité de l'entreprise.",3662,503,"(Agefi-Dow Jones)--Les investisseurs se montreront attentifs la semaine prochaine à une nouvelle salve de résultats d'entreprises des deux côtés de l'Atlantique, ainsi qu'aux chiffres américains de l'..."
20539,EssilorLuxottica,v7,ok,2,"Le groupe a enregistré une forte croissance record de 11,7% hors effets de changes au troisième trimestre, grâce à l'essor des ""wearables"" et ses lunettes d'IA.",11074,1610,"Totalenergies: Airbus, Société Générale, Totalenergies, SAP, ASML… Voici les 25 actions européennes à jouer en Bourse cette année, selon Bank of America dimanche  1 février 2026 à 07h00  (BFM Bourse) ..."
17151,EssilorLuxottica,v7,ok,2,"HSBC a relevé sa recommandation sur EssilorLuxottica à ""acheter"" contre ""conserver"", ce qui est un fait concret positif.",1048,151,"Point recommandation des analystes: Société Générale, Stellantis, Air France-KLM, Essilorluxottica, Nexans, Carrefour mercredi 14 janvier 2026 à 08h39  (BFM Bourse) - Les analystes affinent leurs cons..."
17145,EssilorLuxottica,v7,ok,2,"HSBC a relevé son conseil à ""acheter"" et son objectif de cours. Le groupe a publié la plus forte croissance de son histoire avec une progression de ses revenus de 11,4% hors effets de changes au T3. Sa gamme de verres optiques Stellest a rencontré un franc succès et a obtenu le feu vert de l'autorité sanitaire américaine. HSBC a également revu à la hausse ses prévisions de ventes de lunettes d'IA pour l'entreprise.",5645,835,"Essilorluxottica: Les lunettes d'IA ont des chances de supplanter à termes les smartphones selon HSBC, qui conseille désormais d'acheter l'action Essilorluxottica mercredi 14 janvier 2026 à 14h54  (BF..."
17126,EssilorLuxottica,v7,ok,2,"Relèvement de recommandation de HSBC à ""acheter"", soulignant l'avantage de précurseur du groupe dans les lunettes connectées avec son partenariat avec Meta.",14534,2249,"Wall Street vue en repli avant des indicateurs, l'Europe dans le désordre Pré-ouverture  par Claude Chendjou PARIS, 14 janvier (Reuters) - Wall Street est attendue en baisse à l'ouverture mercredi, ta..."
17124,EssilorLuxottica,v7,ok,2,"HSBC a relevé sa recommandation à Acheter sur le titre EssilorLuxottica, ce qui est un fait concret positif.",7982,1256,Les marchés européens terminent sur une note morose hormis le footsie Fermeture  (Zonebourse.com) - Les marches actions européens ont clôturé en ordre dispersé après des indicateurs économiques contra...
17123,EssilorLuxottica,v7,ok,2,Un relèvement de recommandation d'analyste par HSBC est un fait concret positif spécifique à EssilorLuxottica.,13126,2169,"L'Europe finit dans le désordre une séance indécise, Wall Street pénalisée par les banques Ouverture  par Claude Chendjou PARIS, 14 janvier (Reuters) - Les Bourses européennes ont terminé en ordre dis..."
16913,EssilorLuxottica,v7,ok,2,"EssilorLuxottica est poussée à revoir à la hausse ses ambitions de production de lunettes connectées Ray-Ban, avec un projet de doublement voire triplement de la capacité, et est en bonne voie pour atteindre sa cible de 10 millions de paires, en réponse à une demande qui explose.",2612,402,"(ABC Bourse) -  Face à l’engouement mondial, Meta pousse EssilorLuxottica à revoir à la hausse ses ambitions de production de lunettes connectées Ray-Ban, quitte à dépasser les 30 millions d’unités.  ..."
16243,EssilorLuxottica,v7,ok,0,"UBS réduit son cours cible pour EssilorLuxottica, ce qui est un fait concret négatif.",1308,197,"Point recommandations des analystes: Airbus, ADP, BNP Paribas, Essilorluxottica, L'Oréal, Société Générale, Sartorius Stedim Biotech vendredi  9 janvier 2026 à 08h56  (BFM Bourse) - Les analystes affi..."
16041,EssilorLuxottica,v7,ok,1,"EssilorLuxottica est mentionnée comme subissant des replis et des prises de bénéfices, ce qui est un fait concret négatif concernant le cours de l'action.",6534,1006,"Prudence à l'oeuvre à Paris avant une série de statistiques, le secteur de l'armement flambe Ouverture  (Zonebourse.com) - Paris évolue près de son point d'équilibre ce matin, autour des 8220 points (..."
15714,EssilorLuxottica,v7,ok,2,"EssilorLuxottica a profité de l'annonce de Meta concernant le report du lancement mondial de ses Ray-Ban connectées en raison d'une demande soutenue pour ses Ray-Ban aux Etats-Unis, ce qui est un fait concret positif sur la demande de ses produits.",2415,392,"Cac 40: Essilorluxottica redonne un (petit) coup de fouet au CAC 40, qui repasse au-dessus des 8.200 points mardi  6 janvier 2026 à 17h59  (BFM Bourse) - L'indice parisien clôture en hausse, soutenu p..."
15694,EssilorLuxottica,v7,ok,0,"L'entreprise vend ses lunettes connectées à perte, fait face à des contraintes d'approvisionnement et a reporté le lancement mondial de ce produit.",13011,1996,"CAC40: a proximité de son record de clôture, tiré par STMicro et EssilorLuxottica Fermeture  (Zonebourse.com) - Après une matinée teintée de rouge, la Bourse de Paris a repris des couleurs en fin de s..."
15671,EssilorLuxottica,v7,ok,0,"L'article mentionne que les lunettes connectées, développées en partenariat avec EssilorLuxottica, sont vendues à perte, ce qui est un fait concret négatif concernant l'activité de l'entreprise.",2083,301,"(ABC Bourse) -  Le report mondial des Ray-Ban connectées aurait pu inquiéter les investisseurs. Mais à Paris, l’action EssilorLuxottica s’envole, portée par l’enthousiasme suscité aux États-Unis.     ..."
12652,EssilorLuxottica,v7,ok,2,"EssilorLuxottica renouvelle son accord de licence, ce qui est un fait concret et spécifique à l'entreprise, constituant une bonne nouvelle car cela assure la continuité de ses activités et de ses revenus.",693,112,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.24% vendredi 19 décembre 2025 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.80% à 8150.6401 points lors de sa dernière séance, l..."
10885,EssilorLuxottica,v7,ok,2,"BNP Paribas Exane maintient sa recommandation à surperformance et augmente son cours cible de 320 euros à 365 euros, ce qui est un fait concret positif.",2648,396,"Point recommandations des analystes: Airbus, Alstom, ADP, Essilorluxottica, Exosens, Métropole TV... mercredi 10 décembre 2025 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce m..."
10802,EssilorLuxottica,v7,ok,2,"EssilorLuxottica va collaborer avec la fondation Chips-IT pour renforcer sa position dans les lunettes connectées et développer des puces électroniques dédiées, ce qui est un fait concret positif pour l'entreprise.",1965,280,"(AOF) -  EssilorLuxottica  va collaborer avec la fondation Chips-IT, un centre italien de recherche spécialisé dans la conception avancée de circuits intégrés. Cette annonce a été faite à l’occasion d..."
10681,EssilorLuxottica,v7,ok,0,"L'annonce par Alphabet du lancement de lunettes IA menace un segment clé de croissance pour EssilorLuxottica, ce qui est un fait concret négatif pour l'entreprise.",2264,356,"Cac 40: Lesté par la chute d'Essilorluxottica, le CAC 40 abandonne du terrain à la mi-séance mardi  9 décembre 2025 à 12h51  (BFM Bourse) - LeCAC 40évolue en baisse ce mardi 9 décembre alors que le ma..."
10680,EssilorLuxottica,v7,ok,0,"L'action Essilorluxottica a plongé de 5,3% en début d'après-midi, accusant la plus forte baisse du CAC 40, suite à l'annonce de l'entrée de Google sur le marché des lunettes d'IA, ce qui représente une menace concurrentielle concrète.",7196,1020,"Essilorluxottica: Après Alibaba, Google s'apprête à concurrencer Essilorluxottica dans les lunettes d'IA, l'action plonge de près de 5% mardi  9 décembre 2025 à 14h05  (BFM Bourse) - Le titreEssilorlu..."
10677,EssilorLuxottica,v7,ok,0,"EssilorLuxottica est pénalisé par l'annonce d'Alphabet du lancement de lunettes IA, un segment à l'origine de sa forte croissance, entraînant une baisse de son cours.",3201,486,"Cac 40: Troublé par l'offensive d'Alphabet dans les lunettes connectées, Essilorluxottica leste le CAC 40 sous les 8.100 points mardi  9 décembre 2025 à 17h47  (BFM Bourse) - L'indice parisien termine..."
10643,EssilorLuxottica,v7,ok,0,"L'action EssilorLuxottica souffre en raison de la concurrence croissante de Google dans le domaine des lunettes équipées d'IA, ce qui est un fait concret négatif pour l'entreprise.",13624,2105,"Wall Street vue stable et l'Europe évolue en ordre dispersé, la Fed se réunit Pré-ouverture  par Diana Mandia 9 décembre (Reuters) - Wall Street est attendue sur une note stable et les Bourses europée..."
8565,EssilorLuxottica,v7,ok,2,"JP Morgan a relevé son objectif de cours pour EssilorLuxottica de 300 euros à 345 euros, ce qui est un fait concret positif.",2134,329,"Point recommandations des analystes: Aramis Group, Bouygues, Essilorluxottica, Eutelsat, Kering, LVMH, Orange... vendredi 28 novembre 2025 à 08h52  (BFM Bourse) - Les analystes affinent leurs recomman..."
8522,EssilorLuxottica,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action EssilorLuxottica dans le cadre d'un mouvement de marché général, sans fait concret positif ou négatif spécifique à l'entreprise.",7905,1240,"CAC 40: mouvements limités avant une séance écourtée à Wall Street Ouverture  (Zonebourse.com) - La Bourse de Paris est en hausse anecdotique vers 11h30, à 8110 points (+0,1%), soutenue par Safran et ..."
8518,EssilorLuxottica,v7,ok,1,"L'article mentionne une baisse du cours de l'action EssilorLuxottica (-1,2%) mais ne fournit aucun fait concret positif ou négatif spécifique à l'activité de l'entreprise. Il s'agit d'une simple observation de son mouvement de cours dans le contexte du marché.",10876,1715,"CAC40 : gain hebdo de +1,8%, W-Street +0,3%, record argent à 55$ Pré-clôture  (Zonebourse.com) - La Bourse de Paris (+0,3%) termine bien la semaine, sur un gain hebdo de +1,8% (4 séances de hausse con..."
8517,EssilorLuxottica,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action EssilorLuxottica (-1,2%) comme faisant partie des valeurs freinant le CAC40, sans fournir de fait concret positif ou négatif spécifique à l'entreprise (résultats, contrat, recommandation d'analyste, etc.). Il s'agit d'un mouvement de marché général.",11342,1796,"CAC40 : gain hebdo de 1,8%, 7ème mois de hausse pour S&P500/Dow Jones Pré-clôture  (Zonebourse.com) - Les scores sont figés depuis ce midi à la Bourse de Paris (+0,3%), mais nos actions terminent bien..."
8516,EssilorLuxottica,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action EssilorLuxottica (-1,4%) comme un mouvement de marché général, sans fait concret positif ou négatif spécifique à l'activité de l'entreprise (résultats, contrat, etc.).",10141,1622,"CAC 40: franchit les 8100 pts, profite du rebond post-Thanksgiving de Wall Street Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette ultime séance de la semaine sur un gain de 0,29% à 8122..."
8125,EssilorLuxottica,v7,ok,1,"L'article mentionne EssilorLuxottica uniquement pour indiquer une légère hausse de son cours de bourse (+0,9%) dans le cadre d'une tendance générale du marché. Il n'y a aucun fait concret positif ou négatif spécifique à l'entreprise (résultat, contrat, acquisition, etc.) qui justifierait une note POSITIVE ou NEGATIVE selon les règles.",6899,1072,"CAC 40: en légère hausse, l'Ukraine et la Fed au centre de l'attention Ouverture  (Zonebourse.com) - La Bourse de Paris gagne 0,2% ce matin, autour des 8040 points, bien aidée par L'Oréal (+1,8%), Soc..."
4613,EssilorLuxottica,v7,ok,2,"EssilorLuxottica a enregistré une croissance record de 11,4% hors changes au troisième trimestre et Bank of America est passée à l'achat sur le titre.",7744,1151,"Cac 40: LVMH, Essilorluxottica, STMicroelectronics… Quels groupes ont le mieux (et le moins bien) réussi la saison des publications? samedi  8 novembre 2025 à 07h00  (BFM Bourse) - La saison des résul..."
4020,EssilorLuxottica,v7,ok,2,"Morgan Stanley relève son objectif de cours pour EssilorLuxottica, ce qui est un fait concret positif.",561,82,"Point recommandations des analystes: Seb, Essilorluxottica, Rémy Cointreau mercredi  5 novembre 2025 à 08h58  (BFM Bourse) - Les analystes affinent leurs conseils surSeb,Essilorluxottica, Rémy Cointre..."
2859,EssilorLuxottica,v7,ok,1,"Royal Bank of Canada a relevé son objectif de cours pour EssilorLuxottica, ce qui est un fait concret positif de la part d'un analyste.",1103,163,"Point recommandations des analystes: Dassault Systèmes, Rexel, Imerys, Essilorluxottica, Forvia, Valeo, Soitec mardi 28 octobre 2025 à 08h48  (BFM Bourse) - Les analystes affinent leurs conseils sur D..."
402,EssilorLuxottica,v7,ok,0,"L'article mentionne une ""guidance downgrade"" implicite sur la capacité de production de smart glasses et des défis pour l'adoption par les opticiens, ce qui constitue des faits concrets négatifs.",1053,159,"AlphaValue reste à 'réduire' sur EssilorLuxottica Publié le 10 Octobre 2025  (Zonebourse.com) - AlphaValue confirme son conseil sur le titre EssilorLuxottica à 'Réduire', avec un objectif de cours inc..."
285,EssilorLuxottica,v7,ok,2,"EssilorLuxottica annonce la finalisation de l'acquisition d'Optegra, une plateforme d'ophtalmologie à forte croissance, ce qui est un fait concret positif.",4462,679,"CAC 40 : vers une poursuite de la dynamique favorable Pré-ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC 40 devrait poursuivre sur sa ..."
284,EssilorLuxottica,v7,ok,2,"EssilorLuxottica a annoncé la finalisation de l'acquisition d'Optegra, une plateforme d'ophtalmologie à forte croissance, ce qui est un fait concret positif pour l'entreprise.",4858,759,"Le CAC40 poursuit sur sa lancée vers 8050Pts Ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC40 poursuit sur sa lancée, avec un gain de ..."
281,EssilorLuxottica,v7,ok,2,"EssilorLuxottica a finalisé l'acquisition d'Optegra, une plateforme d'ophtalmologie décrite comme ""à forte croissance et hautement intégrée"", ce qui est un fait concret positif.",5624,875,"CAC40 : feu d'artifice planétaire de records absolus, taux et $ figés Pré-clôture  (Zonebourse.com) - Le CAC40 aligne une 5ème séance de hausse, avec un gain de 1,2% vers 8062, encouragé par la vigueu..."
280,EssilorLuxottica,v7,ok,2,"EssilorLuxottica annonce la finalisation de l'acquisition d'Optegra, une plateforme d'ophtalmologie à forte croissance, ce qui est un fait concret positif pour l'entreprise.",6795,1102,"CAC40 : pluie de records absolus en Europe, le pétrole continue de s'enfoncer Pré-clôture  (Zonebourse.com) - Le CAC40 aligne réduit un peu ses gains, mais engrange encore +1% vers 8.050Pts, le CAC40 ..."
279,EssilorLuxottica,v7,ok,2,"EssilorLuxottica annonce la finalisation de l'acquisition d'Optegra, une plateforme d'ophtalmologie à forte croissance, ce qui est un fait concret positif pour l'entreprise.",6887,1065,"CAC 40: franchit allégrement les 8000 points, tracté par Stellantis Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance en nette hausse avec un gain de 1,13% à 8056 points, tirée par St..."
142,EssilorLuxottica,v7,ok,2,"EssilorLuxottica a obtenu l'autorisation de mise sur le marché de la FDA pour son verre Essilor Stellest, le premier à l'efficacité cliniquement prouvée pour ralentir la progression de la myopie chez l'enfant.",2622,410,"(AOF) -  EssilorLuxottica  (+2,22%, à 271,90 euros) figure parmi les plus fortes hausses au sein de l' indice CAC 40 . L'action du lunettier franco-italien progresse, après l'annonce hier soir d'une a..."
29765,SAINT-GOBAIN,v7,ok,1,"L'article mentionne uniquement la variation du cours de Saint-Gobain (+4%) comme un élément de soutien de l'indice parisien, sans fait concret spécifique à l'entreprise (résultats, contrat, etc.).",12366,1938,"Du rouge au vert : quand Trump retourne les marchés en un message Fermeture  (Zonebourse.com) - Début de semaine mouvementé pour les investisseurs ! Jusqu'à mi-séance, les principales bourses européen..."
26710,SAINT-GOBAIN,v7,ok,0,JPMorgan abaisse son objectif de cours pour Saint-Gobain.,695,105,"Point recommandations des analystes: Euronext, Soitec, Saint-Gobain, Sartorius Stedim Biotech vendredi 6 mars 2026 à 08853  (BFM Bourse) - Les analystes affinent leurs conseils sur Euronext,Soitec, Sa..."
26515,SAINT-GOBAIN,v7,ok,0,"La baisse du cours de Saint-Gobain est mentionnée comme faisant partie d'un mouvement de marché général affectant les valeurs cycliques en période de choc géopolitique, sans fait concret spécifique à l'entreprise (résultats, contrat, etc.).",10217,1586,L'Europe boursière pliée par des vents contraires en provenance du Moyen-Orient Fermeture  (Zonebourse.com) - Les turbulences consécutives au conflit au Moyen-Orient n'en finissent pas d'agiter les ma...
25418,SAINT-GOBAIN,v7,ok,0,"Saint-Gobain se montre prudent sur sa rentabilité pour 2026, le marché sanctionne ses indications pour 2026, et des révisions à la baisse des estimations des analystes sont attendues. Le titre cède 2,2%.",4969,765,"Saint gobain: En raison notamment d'une météo capricieuse, Saint-Gobain se montre prudent sur sa rentabilité pour 2026, la Bourse sanctionne vendredi 27 février 2026 à 11h52  (BFM Bourse) - Le spécial..."
25166,SAINT-GOBAIN,v7,ok,2,"Le bénéfice net a augmenté de 1,4% et le dividende proposé est en hausse de 4,5%.",1767,267,"(Agefi-Dow Jones)-- Saint-Gobain  a annoncé jeudi viser une marge d'excédent brut d'exploitation (Ebitda) supérieure à 15% en 2026, après avoir enregistré un bénéfice net en légère hausse l'an dernier..."
24043,SAINT-GOBAIN,v7,ok,1,"L'article mentionne que Saint-Gobain fait partie des entreprises qui publieront leurs résultats annuels la semaine prochaine, mais ne fournit aucune information sur ces résultats, sur l'activité de l'entreprise, ni aucune variation de cours ou recommandation d'analyste.",4966,687,"(Agefi-Dow Jones)--Les investisseurs analyseront la semaine prochaine un déluge de résultats d'entreprises, ainsi qu'une nouvelle série d'indicateurs économiques des deux côtés de l'Atlantique.   Sur ..."
19588,SAINT-GOBAIN,v7,ok,0,"Alphavalue abaisse son objectif de cours pour Saint-Gobain de 109 euros à 97,6 euros, ce qui est un fait concret négatif.",778,116,"Point recommandations des analystes: Totalenergies, Sanofi, Saint-Gobain, Renault mardi 27 janvier 2026 à 08h45  (BFM Bourse) - Les analystes affinent leurs conseils ce mardi surTotalenergies,Sanofi,S..."
18809,SAINT-GOBAIN,v7,ok,1,"L'article mentionne Saint-Gobain uniquement comme l'une des valeurs pénalisant la Bourse de Paris avec une baisse de son cours, sans fait concret positif ou négatif lié à l'activité de l'entreprise.",12906,2034,"Marchés ballottés par la géopolitique, la défense en embuscade Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette dernière séance de la semaine sur un repli anecdotique de 0,07%, pénalisée..."
16940,SAINT-GOBAIN,v7,ok,0,"Saint-Gobain est pénalisé par une note défavorable de Bank of America sur le secteur de la construction et est lanterne rouge du CAC 40 avec une baisse de 4,01%.",6470,1005,"Les marchés européens retiennent leur souffle avant le verdict de l'inflation américaine Mi-séance  (Zonebourse.com) - En attendant les chiffres de l'inflation américaine de décembre cet après-midi, l..."
16938,SAINT-GOBAIN,v7,ok,1,"Saint-Gobain est dans le rouge, victime de la publication décevante du Suisse Sika.",8548,1322,"L'Europe autour de l'équilibre après l'inflation US Fermeture  (Zonebourse.com) - Les grands indices européens ont fait preuve de prudence. Le CAC 40, qui a battu deux records au cours des deux derniè..."
16041,SAINT-GOBAIN,v7,ok,0,"UBS a dégradé sa recommandation sur Saint-Gobain de ""neutre"" à ""vendre"" et a réduit son objectif de cours, ce qui constitue un fait concret négatif spécifique à l'entreprise.",6534,1006,"Prudence à l'oeuvre à Paris avant une série de statistiques, le secteur de l'armement flambe Ouverture  (Zonebourse.com) - Paris évolue près de son point d'équilibre ce matin, autour des 8220 points (..."
15527,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a formé une coentreprise avec une filiale d'Indocement Tunggal Prakarsa dans le but d'acquérir les activités de mortiers d'Indocement en Indonésie, ce qui est un fait concret positif d'expansion d'activité.",12662,1950,"CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
11285,SAINT-GOBAIN,v7,ok,1,"Jefferies maintient sa recommandation ""achat"" mais abaisse son objectif de cours, ce qui équilibre les signaux sans fait concret clairement positif ou négatif selon les règles.",617,96,"Point recommandations des analystes: Accor, Elior, Saint-Gobain vendredi 12 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils surAccor, Elior,Saint-Gobain.  Accor (cours de c..."
10484,SAINT-GOBAIN,v7,ok,0,Deutsche Bank abaisse sa cible à 91 euros contre 96 euros pour Saint-Gobain.,765,109,"Point recommandations des analystes: Sanofi, Saint-Gobain, Carrefour, Sartorius Stedim Biotech lundi  8 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surSanofi,E..."
9905,SAINT-GOBAIN,v7,ok,1,"Saint-Gobain est mentionné comme l'une des valeurs tirant la Bourse de Paris à la hausse, mais sans fait concret spécifique à l'entreprise (résultat, contrat, etc.) justifiant cette hausse, il s'agit d'un mouvement de marché général.",9967,1544,"CAC 40: en hausse modeste avant la publication de l'indice PCE aux Etats-Unis Ouverture  (Zonebourse.com) - La Bourse de Paris progresse de 0,3% ce matin, autour des 8150 points, tirée par Edenred ( 2..."
9901,SAINT-GOBAIN,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action de Saint-Gobain (+2,8%) sans fournir de fait concret positif ou négatif lié à l'activité de l'entreprise (résultats, contrats, etc.).",8683,1422,"CAC40 : stagne vers 8.125,, semaine 'flat' ,le PCE US ne change rien Pré-clôture  (Zonebourse.com) - La Bourse de Paris continue de somnoler et le CAC40 grappille moins de 0,1% (autour des 8125 points..."
9898,SAINT-GOBAIN,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action de Saint-Gobain (+2,8%) dans le contexte des mouvements généraux du marché, sans fournir de fait concret positif ou négatif spécifique à l'entreprise (résultats, contrats, etc.).",8006,1283,"CAC 40: en repli symbolique après des statistiques US sans grande surprise Fermeture  (Zonebourse.com) - Après avoir grappillé un timide 0,5% à mi-séance, la Bourse de Paris conclut la journée sur un ..."
9545,SAINT-GOBAIN,v7,ok,2,"Jefferies a rehaussé son objectif de cours pour Saint-Gobain, ce qui est un fait concret positif.",531,72,"Point recommandations des analystes: Vinci, ADP, Saint-Gobain mercredi  3 décembre 2025 à 08h41  (BFM Bourse) - Les analystes affinent leurs conseils ce mercredi surVinci,ADP,Saint-Gobain.  Vinci (cou..."
9059,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a finalisé deux cessions d'actifs (SFIC Belgique et Tumelero) qui s'inscrivent dans sa stratégie de renforcement de son profil, en ligne avec les objectifs de son plan ""Lead & Grow"".",1474,227,"(AOF) -  Saint-Gobain  a finalisé le 3 novembre la cession de SFIC Belgique, distributeur de matériaux de construction spécialisé dans le plâtre, l'isolation et les plafonds sur le marché belge. Avec ..."
7919,SAINT-GOBAIN,v7,ok,1,"L'article mentionne la hausse du cours de l'action Saint-Gobain (+4,2%) et son soutien à l'indice CAC 40, mais ne fournit aucun fait concret sur l'activité de l'entreprise (résultats, contrats, etc.) qui justifierait une note positive ou négative selon les règles établies. Il s'agit d'un mouvement de marché sans information fondamentale spécifique.",14032,2174,"CAC 40: accélère en fin de séance et franchit allègrement les 8000 points Fermeture  (Zonebourse.com) - Après avoir évolué toute la matinée autour de son point d'équilibre à 7960 points, la Bourse de ..."
7048,SAINT-GOBAIN,v7,ok,0,"Le chiffre d'affaires du T3 est en léger retrait de 0,2% à données comparables et l'analyse technique est très négative.",3378,512,"Saint-Gobain est pénalisé par un  troisième trimestre en demi-teinte . Le groupe affiche un chiffre d’affaires quasi stable à 11,4 milliards d’euros, en léger retrait de 0,2 % à données comparables. L..."
6738,SAINT-GOBAIN,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action Saint-Gobain (+1,6%) comme un facteur de soutien pour la Bourse de Paris, sans fournir de fait concret positif ou négatif lié à l'activité de l'entreprise (résultats, contrat, etc.).",12858,2027,"CAC 40: en léger repli, les marchés retiennent leur souffle, yeux braqués sur Nvidia Fermeture  (Zonebourse.com) - Après avoir ouvert en rouge puis rebondi au-delà des 8000 pts, la Bourse de Paris con..."
3577,SAINT-GOBAIN,v7,ok,0,"L'article mentionne que les résultats de Saint-Gobain ont été 'plutôt mal accueillis', ce qui constitue un fait concret négatif.",9644,1470,"CAC 40: après le tumulte de la semaine passée, la pression devrait un peu retomber Pré-ouverture  (Zonebourse.com) - Après la frénésie de la semaine passée, la Bourse de Paris devrait ouvrir sans gran..."
2818,SAINT-GOBAIN,v7,ok,0,"L'article mentionne une baisse des volumes en Amérique du Nord et en Allemagne, un repli des revenus, une révision à la baisse des estimations de revenus et de résultat d'exploitation par Royal Bank of Canada, et des marges stables dans les Amériques alors que des hausses étaient attendues. L'action abandonne 3,1%.",4606,720,"Saint gobain: Avec des volumes en forte baisse en Amérique du Nord, Saint-Gobain est sanctionné par la Bourse vendredi 31 octobre 2025 à 11h37  (BFM Bourse) - Le spécialiste des matériaux de construct..."
2777,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a publié un chiffre d'affaires en hausse de +1,3% en monnaies locales au troisième trimestre.",11322,1763,"CAC 40: en léger repli, sous la pression de AXA et Saint-Gobain Ouverture  (Zonebourse.com) - La Bourse de Paris recule de 0,3% ce matin, autour des 8130 points, pénalisée par AXA (-3,1%) et Saint-Gob..."
2776,SAINT-GOBAIN,v7,ok,0,"Saint-Gobain a publié des résultats trimestriels avec des ventes plus faibles que prévu en Amérique, ce qui est un fait concret négatif.",12511,1940,"Wall Street vue en hausse, l'Europe recule avec l'inflation et les résultats d'entreprise Pré-ouverture  par Diana Mandia (Reuters) -     Wall Street est attendue en hausse et les Bourses européennes ..."
2774,SAINT-GOBAIN,v7,ok,0,"Le cours de l'action Saint-Gobain a chuté de 3,3% après la publication de ses résultats trimestriels, et l'entreprise a enregistré un repli de son activité en Amérique du Nord, malgré une hausse du chiffre d'affaires en monnaies locales et une croissance dans d'autres régions. Le marché a clairement pénalisé le titre.",14384,2294,"CAC40 : lourdeur malgré sursaut de W-Street, mais octobre reste positif de 2% Mi-séance  (Zonebourse.com) - La Bourse de Paris termine la semaine sur un repli de -0,5% (-1,2% hebdo) mais le mois d'oct..."
2773,SAINT-GOBAIN,v7,ok,1,"L'article mentionne une hausse du chiffre d'affaires de +1,3% en monnaies locales (fait concret positif), mais aussi une stabilisation à données comparables (-0,2%) et un repli en Amérique du Nord (faits concrets négatifs), ce qui a entraîné une baisse du cours de l'action. Les faits concrets positifs et négatifs s'annulent.",15007,2393,"CAC40 : repli dans des volumes inexistants, W-Street finit octobre au zénith Pré-clôture  (Zonebourse.com) - La Bourse de Paris ne réagit pas aux gains de Wall Street, le CAC termine la semaine sur un..."
2772,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a publié un chiffre d'affaires en hausse de +1,3% en monnaies locales au troisième trimestre, ce qui est un fait concret positif.",10844,1726,CAC 40: ambiance maussade pour la fin de semaine alors que Wall Street repart du bon pied Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette dernière séance de la semaine sur un repli de 0...
2746,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a publié un chiffre d'affaires en hausse de +1,3% en monnaies locales au troisième trimestre, ce qui constitue un fait concret positif.",7263,1176,"(Zonebourse.com) - La  Bourse de Paris  termine la semaine sur un repli de -0,5% (-1,2% hebdo) mais le mois d'octobre reste positif (+2%) et on retiendra que le CAC40 'Global Return' a pulvérisé plusi..."
