article_id,entreprise,prompt_version,statut,note_llm,justification,texte_extrait
27805,CARREFOUR,v2,ok,2,"Le spécialiste de l'affichage extérieur a livré des résultats annuels supérieurs aux attentes, avec un objectif de flux de trésorerie atteint avec un an d'avance. Son objectif de croissance pour le premier trimestre prend de court les analystes grâce à un rebond de la Chine.","Jc decaux sa.: Reprise en Chine grâce aux festivités du Nouvel An, un cash et des perspectives qui impressionnent… JCDecaux ravit la Bourse et son action prend 12% jeudi 12 mars 2026 à 111143  (BFM Bo..."
25165,CARREFOUR,v2,ok,2,Le fait concret positif spécifique à Carrefour est l'annonce de la levée réussie de 500 millions d'euros grâce à un placement d'obligations liées au développement durable.,"(Agefi-Dow Jones)--Carrefour a annoncé jeudi soir avoir levé 500 millions d'euros au terme d'un placement d'obligations liées au développement durable (""Sustainability-Linked"") remboursables en 2035. ..."
23920,CARREFOUR,v2,ok,0,"Le texte mentionne que Carrefour a reculé de 4,8% après avoir dévoilé des résultats inférieurs aux attentes et un plan stratégique avec des objectifs 'inégaux', ce qui est un fait concret négatif spécifique à Carrefour.","CAC 40: Intranquilité au zénith jeudi 19 février 2026 à 08h33  (BFM Bourse) -Cet article, en accès libre, est produit par l'équipe de recherche en analyse et stratégie boursière de BFM Bourse. Pour ne..."
23919,CARREFOUR,v2,ok,1,L'article ne contient pas de fait concret spécifique à Carrefour qui soit positif ou négatif.,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.20% jeudi 19 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.81% à 8429.0303 points lors de sa dernière séance, leCAC..."
23730,CARREFOUR,v2,ok,0,"Le cours de l'action Carrefour a chuté de 4,8% suite à la publication de son plan stratégique, ce qui indique un sentiment négatif des investisseurs quant aux perspectives de l'entreprise.","Carrefour: Offensive sur le frais, recentrage sur la France et le Brésil, économies… Carrefour livre son plan pour faire décoller sa marge mais l'accueil en Bourse est glacial (-4,8%) mercredi 18 févr..."
23729,CARREFOUR,v2,ok,1,Le texte ne contient pas de faits concrets positifs ou négatifs spécifiques à Carrefour.,"Vusion (ex-ses imagotag): Le partenariat avec Carrefour n'apaise pas les craintes du ""trou de croissance"" post-Walmart qui font donc plonger Vusion de 14% en Bourse mercredi 18 février 2026 à 13h10  (..."
23728,CARREFOUR,v2,ok,0,"Le fait concret spécifique à Carrefour est une baisse de 6,6% de son cours en Bourse après des résultats inférieurs aux attentes et un plan stratégique avec des objectifs considérés comme 'inégaux' par Oddo BHF.","Cac 40: Alors que Carrefour chute en Bourse, le CAC 40 gagne du terrain mercredi 18 février 2026 à 13h39  (BFM Bourse) - L'indice parisien gagne du terrain alors que les investisseurs attendent le der..."
23725,CARREFOUR,v2,ok,0,"Le texte mentionne une baisse de 4,8% de l'action Carrefour après des résultats inférieurs aux attentes et un plan stratégique avec des objectifs considérés comme 'inégaux' par Oddo BHF.","Cac 40: Grâce à la défense et au sursaut de Wall Street, le CAC 40 inscrit un record en séance comme à la clôture mercredi 18 février 2026 à 17h47  (BFM Bourse) - L'indice parisien a atteint 8.438,52 ..."
23706,CARREFOUR,v2,ok,1,"Le texte ne contient pas de faits concrets positifs ou négatifs spécifiques à Carrefour. Il mentionne simplement que l'action du groupe a reculé de 6,4% et est la lanterne rouge du CAC 40.","Wall Street vue dans le vert avec l'accalmie de la ""tech"", l'Europe progresse avec les résultats Pré-ouverture  par Diana Mandia 18 février (Reuters) - Wall Street est attendue en hausse mercredi et l..."
23681,CARREFOUR,v2,ok,1,"Le texte mentionne une baisse de 4,8% pour CARREFOUR mais ne fournit pas de fait concret spécifique expliquant cette baisse.","(Agefi-Dow Jones)--Les Bourses européennes ont clôturé en nette hausse mercredi, à l'issue d'une séance animée par de nouveaux résultats d'entreprises, tandis que les investisseurs attendent le compte..."
23543,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans cet article.,"Cac 40: En attendant la reprise de la saison des résultats, le CAC 40 est au point mort mardi 17 février 2026 à 12h49  (BFM Bourse) - LeCAC 40avance un peu à la mi-séance de ce mardi 17 février.  La B..."
23540,CARREFOUR,v2,ok,1,"L'article mentionne Carrefour dans la liste des entreprises qui vont publier leurs résultats cette semaine, mais il n'y a pas de fait concret spécifique à l'entreprise qui soit une bonne ou une mauvaise nouvelle.","Cac 40: S'extirpant des craintes liées à l'IA, le CAC 40 repart à l'assaut de ses sommets mardi 17 février 2026 à 17h59  (BFM Bourse) - LeCAC 40gagne encore du terrain à la clôture de ce mardi 17 févr..."
23496,CARREFOUR,v2,ok,2,"Le groupe Carrefour a annoncé une hausse de son chiffre d'affaires annuel à données comparables en 2025, portée par une amélioration sensible des performances en France et en Espagne.","(ABC Bourse) -  Carrefour enregistre 91,48 milliards d’euros de chiffre d’affaires en 2025, en hausse de 2,8 %. La France et l’Espagne soutiennent la croissance, malgré un Brésil en recul.     Carrefo..."
23488,CARREFOUR,v2,ok,2,"Le géant de la distribution a annoncé une progression de 2,8% de son chiffre d'affaires annuel à données comparables, à 91,48 milliards d'euros, mettant en avant une amélioration de ses performances en France et en Espagne.","(Zonebourse.com) - Le géant de la distribution a annoncé une progression de 2,8% de son chiffre d'affaires annuel à données comparables, à 91,48 milliards d'euros, mettant en avant une amélioration de..."
23482,CARREFOUR,v2,ok,0,"Le résultat net part du groupe de Carrefour a enregistré un repli en raison d'une augmentation des impôts et de l'impact des changes. Le résultat opérationnel courant (ROC) a également reculé, notamment en raison des coûts d'intégration des magasins Cora & Match.","(Agefi-Dow Jones)--Le distributeur Carrefour a dévoilé mardi soir des résultats annuels en repli, pénalisés par l'impact des changes et la consolidation des magasins Cora & Match rachetés en 2024.   L..."
23477,CARREFOUR,v2,ok,1,"Le texte mentionne des résultats annuels en repli pour Carrefour, mais ne fournit pas de faits concrets positifs ou négatifs spécifiques à l'entreprise.","(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mercredi:   -CARREFOUR: le distributeur a dévoilé mardi soir des résultats annuels en repli, pénalisés par l'impact des changes et la co..."
23336,CARREFOUR,v2,ok,1,L'article ne contient pas de fait concret spécifique à Carrefour.,"L'Europe en petite hausse avec les banques, l'absence de Wall Street réduit les volumes Pré-ouverture  par Diana Mandia 16 février (Reuters) - Les Bourses européennes avancent légèrement lundi à mi-sé..."
23335,CARREFOUR,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Carrefour n'est identifiable dans l'article.,"L'Europe finit sans direction, séance calme sans Wall Street Ouverture  par Diana Mandia 16 février (Reuters) - Les Bourses européennes ont terminé sans direction lundi, les banques rebondissant après..."
22743,CARREFOUR,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Carrefour.,"(Agefi-Dow Jones)--Les investisseurs prendront connaissance la semaine prochaine d'une nouvelle salve de résultats d'entreprises des deux côtés de l'Atlantique, ainsi que d'une série d'indicateurs éco..."
20154,CARREFOUR,v2,ok,0,"La banque Jefferies a abaissé sa recommandation sur le titre Carrefour de 'acheter' à 'conserver', ce qui est un fait concret négatif spécifique à Carrefour.","Carrefour: Préoccupée par l'atonie des gains de parts de marché de Carrefour, Jefferies ne conseille plus d'acheter l'action du grand distributeur vendredi 30 janvier 2026 à 15h37  (BFM Bourse) - La b..."
20135,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"L'Europe boursière sur une note positive, Alten en vedette Ouverture  (Zonebourse.com) - Les principaux indices européens s'inscrivent en hausse, les investisseurs digérant favorablement résultats d'e..."
20132,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"Un vent d'optimisme sur les marchés européens : le CAC 40 proche des 8 130 points Fermeture  (Zonebourse.com) - Au terme de cette dernière séance de la semaine et du mois de janvier, les Bourses europ..."
19202,CARREFOUR,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Carrefour.,"Cac 40: Totalenergies, Sanofi, BNP Paribas, Axa, LVMH… Voici les groupes du CAC 40 qui ont le plus rendu de cash à leurs actionnaires en 2025 dimanche 25 janvier 2026 à 07h00  (BFM Bourse) - La lettre..."
17151,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans cet article.,"Point recommandation des analystes: Société Générale, Stellantis, Air France-KLM, Essilorluxottica, Nexans, Carrefour mercredi 14 janvier 2026 à 08h39  (BFM Bourse) - Les analystes affinent leurs cons..."
15698,CARREFOUR,v2,ok,2,"Carrefour annonce son entrée sur le marché éthiopien grâce à un accord de franchise avec Queens Supermarket PLC, concrétisant ainsi ses objectifs d'expansion internationale.","CAC40: cède du terrain, Trump ravive les tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris est en léger repli ce matin, vers 8165 points (-0,5%), pénalisée par Legrand (-3,3%), D..."
15696,CARREFOUR,v2,ok,2,"Carrefour annonce son entrée sur le marché éthiopien grâce à un accord de franchise avec Queens Supermarket PLC, concrétisant ainsi ses objectifs d'expansion internationale.","CAC40 : gain modéré, nouveaux records sur indices US, DAX, E-Stoxx, Nikkei Pré-clôture  (Zonebourse.com) - La Bourse de Paris a de nouveau sous-performé les autres places européennes et notamment asia..."
15695,CARREFOUR,v2,ok,2,"Carrefour annonce son entrée sur le marché éthiopien grâce à un accord de franchise avec Queens Supermarket PLC, concrétisant ainsi ses objectifs d'expansion internationale.","CAC40 : tutoie ses sommets, dépasse W-Street et l'E-Stoxx50 Pré-clôture  (Zonebourse.com) - La Bourse de Paris va finir en beauté ( 0,5% à 8.250) une séance qui avait commencé en demi-teinte (sous-per..."
15694,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"CAC40: a proximité de son record de clôture, tiré par STMicro et EssilorLuxottica Fermeture  (Zonebourse.com) - Après une matinée teintée de rouge, la Bourse de Paris a repris des couleurs en fin de s..."
15652,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"(Agefi-Dow Jones)--Les Bourses européennes ont terminé en progression mardi, alors que les indices PMI composite définitifs ont confirmé un ralentissement de la croissance de l'activité en zone euro e..."
15482,CARREFOUR,v2,ok,2,"Le groupe Carrefour a annoncé avoir signé un accord de franchise et d'approvisionnement avec Midroc Investment Group, ce qui permettra l'ouverture de nouveaux magasins et la transformation de plusieurs autres en enseignes Carrefour.","(Agefi-Dow Jones)--Le groupe de grande distribution Carrefour a annoncé lundi avoir signé un accord de franchise et d'approvisionnement avec Midroc Investment Group, à la tête de plusieurs supermarché..."
15481,CARREFOUR,v2,ok,2,"Le groupe de grande distribution Carrefour a signé un accord de franchise et d'approvisionnement avec Midroc Investment Group, ce qui est une bonne nouvelle pour l'entreprise.",(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mardi.   -ARGAN: la foncière spécialisée dans les plateformes logistiques a publié lundi des revenus en hausse au titre du quatrième tri...
14741,CARREFOUR,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Carrefour.,"Cac 40: Le CAC 40 a pris 10,42% en 2025, une performance en demi-teinte mercredi 31 décembre 2025 à 14h07  (BFM Bourse) - L'indice parisien a clôturé la dernière séance de 2025 sur une baisse. Sur l'e..."
14260,CARREFOUR,v2,ok,1,L'article ne contient aucun fait concret spécifique et positif ou négatif concernant Carrefour.,"Cac 40: Entrées de Dassault Aviation, Amundi ou Spie...  Voici à quoi pourrait ressembler la composition du CAC 40 en 2030 dimanche 28 décembre 2025 à 07h00  (BFM Bourse) - Depuis 1987, leCAC 40a eu d..."
11043,CARREFOUR,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Carrefour.,"CAC40 : leader en Europe, W-Street plombé par Oracle Mi-séance  (Zonebourse.com) - La Bourse de Paris s'impose comme leader parmi les places européennes au lendemain de la décision de la Réserve fédér..."
11041,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"CAC40 : domine en Europe, W-Street à 2 vitesses Pré-clôture  (Zonebourse.com) - Le ""fait du jour"", ce sera probablement le record, voir le doublé ""intraday/clôture"" du Dow Jones : le record absolu est..."
10606,CARREFOUR,v2,ok,2,"Le fait concret positif spécifique à Carrefour est l'annonce d'un partenariat stratégique avec JCDecaux SE, Carmila et Unlimitail pour développer et déployer une offre DOOH indoor au cœur des galeries des centres commerciaux, ainsi qu'une offre OOH et DOOH outdoor sur les parcours extérieurs des visiteurs jusqu'aux entrées des galeries, en France puis en Espagne. Cet accord a pour ambition de faire du retail media un moteur de croissance encore plus efficace pour les enseignes partenaires et les marques.","(AOF) - JCDecaux SE, numéro un mondial de la communication extérieure, Carrefour, Carmila et Unlimitail annoncent la mise en place d’un partenariat stratégique pour développer et déployer une offre DO..."
10595,CARREFOUR,v2,ok,2,"Le partenariat stratégique entre Carrefour, Carmila, JCDecaux et Unlimitail pour moderniser l'offre d'écrans publicitaires dans les centres commerciaux de Carrefour et Carmila en France et en Espagne est une bonne nouvelle. Ce projet constituera le plus vaste déploiement multisite jamais réalisé par JCDecaux en France et permettra aux annonceurs de disposer d'une mesure de la performance de leurs campagnes, en termes de visibilité et d'impact sur les ventes.","(Agefi-Dow Jones)--Les groupes Carrefour, Carmila, JCDecaux et Unlimitail ont annoncé mardi la mise en place d'un partenariat stratégique pour moderniser et renforcer l'offre d'écrans publicitaires da..."
10594,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mercredi:   -ARGAN: la foncière spécialiste des plateformes logistiques a annoncé mardi soir avoir signé un bail en état futur d'achèvem...
10484,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans cet article.,"Point recommandations des analystes: Sanofi, Saint-Gobain, Carrefour, Sartorius Stedim Biotech lundi  8 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surSanofi,E..."
9856,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,(Agefi-Dow Jones)--Les Bourses européennes ont clôturé de manière contrastée vendredi alors que les espoirs de baisse des taux de la Réserve fédérale (Fed) ne suffisent pas à contenir les tensions sur...
9058,CARREFOUR,v2,ok,2,La finalisation de la cession de l’intégralité de ses activités en Italie au groupe NewPrinces est un fait concret positif spécifique à Carrefour.,"(AOF) - Carrefour a dévoilé la finalisation de la cession de l’intégralité de ses activités en Italie au groupe NewPrinces, après avoir obtenu toutes les autorisations réglementaires requises. Les act..."
6960,CARREFOUR,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Carrefour.,"Reflet de son offensive contre Amazon dans l'e-commerce, Walmart, le Carrefour américain, a décidé d'être coté sur le Nasdaq jeudi 20 novembre 2025 à 16h40  (BFM Bourse) - Le plus grand distributeur a..."
5720,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"(Zonebourse.com) - Le concert composé de la société Peninsula Europe, des ayant-droit de Abilio dos Santos Diniz, de Flavia Buarque de Almeida, de Eduardo Rossi et du fonds d'investissement de droit b..."
5599,CARREFOUR,v2,ok,2,"Le groupe de distribution Carrefour signe l'une des plus fortes hausses de l'indice parisien ce jeudi 13 novembre, prenant 1,81% vers 15h40. Cette progression de l'action survient après que la société a annoncé concomitamment deux importants mouvements à son capital : l'arrivée d'une participation de 4% dans le groupe de distribution par la famille Saadé et la sortie du capital de Peninsula, la holding de la famille du milliardaire brésilien Abilio Diniz. La sortie ordonné de la famille Peninsula est considérée comme un élément positif pour l'action Carrefour.",Carrefour: Pourquoi l'action Carrefour grimpe après l'annonce de la recomposition de son capital jeudi 13 novembre 2025 à 15h16  (BFM Bourse) - Le groupe de distribution a annoncé mercredi soir l'arri...
5562,CARREFOUR,v2,ok,1,Aucune information spécifique concernant Carrefour n'est mentionnée dans l'article.,"CAC 40: poursuit son 'rally' vers des sommets inexplorés Ouverture  (Zonebourse.com) - La Bourse de Paris poursuit son envolée et gagne 0,5% à 8285 points, après avoir signé un nouveau record absolu q..."
5559,CARREFOUR,v2,ok,1,L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Carrefour.,"CAC40 : réduit ses gains mais reste largement leader en Europe Pré-clôture  (Zonebourse.com) - La Bourse de Paris a inscrit ce midi un nouveau doublé record, avec un CAC40 à 8.314Pts et un CAC 'GR à 2..."
5319,CARREFOUR,v2,ok,2,La famille Saadée devient actionnaire de référence du groupe Carrefour avec 4% du capital et Rodolphe Saadé est coopté comme administrateur indépendant du conseil d’administration de Carrefour. Cette opération est une bonne nouvelle pour Carrefour car elle renforce son actionnariat avec un investisseur stratégique de long terme.,"(ABC Bourse) -  La célèbre famille Saadée, à la tête de l’armateur CMA CGM, franchit une nouvelle étape en devenant actionnaire de référence du groupe Carrefour avec 4 % du capital.      Le 12 novembr..."
5313,CARREFOUR,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article.,"(Zonebourse.com) - Le Conseil d'administration de Carrefour annonce l'arrivée de la famille Saadé, comme nouvel actionnaire de référence de Carrefour avec une participation d'environ 4% du capital.   ..."
5308,CARREFOUR,v2,ok,1,"Il n'y a pas de fait concret positif ou négatif spécifique à Carrefour dans l'article. La famille Saadé devient un nouvel actionnaire de référence, mais il n'y a pas de détails sur les conséquences de cette arrivée pour l'entreprise.","(AOF) - Le Conseil d'administration de Carrefour annonce l'arrivée de la famille Saadé, comme nouvel actionnaire de référence du distributeur avec une participation d'environ 4% du capital.  Le conse..."
2708,CARREFOUR,v2,ok,2,"Le groupe a annoncé récemment la cession de sa filiale italienne, déficitaire depuis plusieurs années. Cette sortie, bien accueillie par le marché, permet à Carrefour de se concentrer sur ses positions les plus rentables — la France, l’Espagne, le Brésil et la Pologne — tout en renforçant sa solidité financière.","Carrefour poursuit son redressement avec méthode. Le géant français de la grande distribution, souvent considéré comme un baromètre de la consommation en Europe, semble enfin récolter les fruits d’une..."
2016,CARREFOUR,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Carrefour.,Cac 40: Quel est le calendrier des groupes du CAC 40 pour leurs publications du troisième trimestre? dimanche 12 octobre 2025 à 12h00  (BFM Bourse) - Quand les pensionnaires de l'indice principal de l...
475,CARREFOUR,v2,ok,1,"Le texte mentionne que Carrefour City accepte les paiements en Bitcoin, mais il n'y a pas de fait concret positif ou négatif spécifique à l'entreprise qui justifie une note de 2 ou 0.","Scanner un QR code et payer en bitcoin: un nouveau magasin Carrefour City accepte la cryptomonnaie, mais le groupe Carrefour ne compte pas pour autant le généraliser..."
35,CARREFOUR,v2,ok,1,"Le texte mentionne que Bank of America a franchi en hausse les seuils de 5% du capital et des droits de vote de Carrefour, mais il n'y a pas de fait concret positif ou négatif spécifique à Carrefour mentionné dans le texte.","(Zonebourse.com) - Bank of America Corporation a déclaré à l'AMF avoir franchi en hausse, le 19 août, via les sociétés qu'elle contrôle, les seuils de 5% du capital et des droits de vote de Carrefour ..."
23853,Gaztransport & Technigaz SA,v2,ok,1,"Bien que l'article mentionne une progression marquée des indicateurs financiers de Gaztransport et Technigaz en 2025, il n'y a pas de fait concret positif spécifique à l'entreprise qui justifierait une note de 2. De même, il n'y a pas de fait concret négatif spécifique qui justifierait une note de 0. Par conséquent, la note est de 1 (NEUTRAL).","(ABC Bourse) -  GTT signe une année 2025 record mais vise un chiffre d’affaires en repli en 2026   Philippe Berterottière, PDG GTT   Gaztransport et Technigaz (GTT) a publié jeudi 19 février ses résul..."
20933,NEOEN,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à NEOEN.,"Euronext: Bien moins généreuses en 2025, les OPA à la Bourse de Paris ont chuté à un plus bas de 10 ans mardi  3 février 2026 à 08h01  (BFM Bourse) - L'an passé, l'activité des offres publiques visant..."
467,NEOEN,v2,ok,1,"L'article mentionne le retrait de Neoen de la Bourse, mais il n'y a pas de fait concret positif ou négatif spécifique à Neoen mentionné dans l'article.","Electronic Arts, Hilton, Vilmorin...  Pourquoi des groupes cotés claquent la porte de la Bourse dimanche  5 octobre 2025 à 07h00  (BFM Bourse) - Le géant des jeux vidéo Electronics Arts a récemment an..."
27476,NEXANS,v2,ok,2,"La banque britannique Barclays a relevé sa recommandation de 'pondération en ligne' à 'surpondérer' sur le titre Nexans, estimant que le marché a surréagi face aux risques liés au contrat Great Sea Interconnector. Barclays met aussi en avant l'importante décote de Nexans en Bourse par rapport à ses concurrents.","Nexans: Jugeant le marché trop préoccupé par le risque posé par un contrat clef en Méditerranée, Barclays pense que l'action Nexans peut rebondir de 35% mercredi 4 mars 2026 à 16456  (BFM Bourse) - La..."
26347,NEXANS,v2,ok,2,Barclays relève sa recommandation sur Nexans à 'surpondérer' contre 'pondération en ligne' et son objectif de cours à 157 euros contre 132 euros.,"Point recommandations des analystes: Accor, Dassault Systèmes, Danone, Thales, Emeis, Nexans, Eiffage mercredi 4 mars 2026 à 08845  (BFM Bourse) - Les analystes affinent leurs conseils ce mercredi sur..."
26338,NEXANS,v2,ok,2,"La banque britannique Barclays a relevé sa recommandation de 'pondération en ligne' à 'surpondérer' sur le titre Nexans, estimant que le marché a surréagi face aux risques liés au contrat Great Sea Interconnector. Barclays met aussi en avant l'importante décote de Nexans en Bourse par rapport à ses concurrents.","Nexans: Jugeant le marché trop préoccupé par le risque posé par un contrat clef en Méditerranée, Barclays pense que l'action Nexans peut rebondir de 35% mercredi  4 mars 2026 à 16h56  (BFM Bourse) - L..."
26282,NEXANS,v2,ok,2,Barclays a relevé sa recommandation sur le titre NEXANS de 'pondération neutre' à 'surpondérer' et a porté son objectif de cours de 132 euros à 157 euros.,"(Agefi-Dow Jones)--Les Bourses européennes ont retrouvé des couleurs mercredi, après deux séances difficiles provoquées par le conflit opposant depuis ce week-end les Etats-Unis, alliés à Israël, à l'..."
25355,NEXANS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Nexans dans l'article.,"(Zonebourse.com) - Nexans a dévoilé la démission d'Oscar Hasbún Martínez de son mandat d'administrateur, avec effet au 20 mai prochain. En outre, ce départ implique également la fin de ses fonctions d..."
25353,NEXANS,v2,ok,1,"La démission d'Oscar Hasbún Martínez de son mandat d'administrateur chez Nexans est mentionnée, mais il n'y a pas de fait concret positif ou négatif spécifique à Nexans dans cette phrase.","(Agefi-Dow Jones)--Le fabricant de câbles Nexans a annoncé vendredi soir la démission d'Oscar Hasbún Martínez de son mandat d'administrateur, avec effet au 20 mai prochain.   Cette démission découle d..."
25351,NEXANS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à NEXANS dans l'article.,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre lundi:   - Engie : le groupe énergétique a annoncé vendredi soir le lancement d'une  augmentation de capital  d'environ 3 milliards d'eu...
23913,NEXANS,v2,ok,0,"Les résultats annuels 2025 de Nexans sont jugés inférieurs aux attentes et les perspectives pour 2026 sont décevantes, avec une prévision d'Ebitda ajusté compris entre 730 et 810 millions d'euros et un flux de trésorerie disponible compris entre 210 et 310 millions d'euros, alors que le consensus visait un Ebitda ajusté de 793 millions d'euros et un flux de trésorerie disponible de 327 millions d'euros.","Nexans: Avec des perspectives jugées décevantes pour 2026, Nexans crispe la Bourse et chute de 7% jeudi 19 février 2026 à 14h57  (BFM Bourse) - Le fabricant de câbles industriels recule nettement à la..."
23909,NEXANS,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Nexans.,Cac 40: Les déceptions Airbus et Renault ont pesé sur le CAC 40 qui s'éloigne (un peu) de ses records fraîchement atteints la veille jeudi 19 février 2026 à 17h58  (BFM Bourse) - L'indice parisien cèd...
23858,NEXANS,v2,ok,0,"Le fabricant de câbles Nexans a dévoilé des résultats 2025 inférieurs aux attentes des analystes et des prévisions jugées décevantes. L'an dernier, Nexans a dégagé un bénéfice net part du groupe en hausse de 26,6% par rapport à 2024, à 358 millions d'euros, soit un chiffre inférieur aux attentes des analystes qui visaient en moyenne 478 millions d'euros.","(Agefi-Dow Jones)--Les Bourses européennes se sont repliées jeudi, sous un déluge de résultats d'entreprises, alors que la Réserve fédérale (Fed) pourrait se montrer moins accommodante que prévu dans ..."
23667,NEXANS,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à NEXANS. Il est simplement mentionné que l'entreprise publiera ses résultats annuels avant-Bourse.,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre jeudi:   -CARMILA: la foncière commerciale prévoit une croissance du résultat net récurrent par action de 2% en 2026.   - Eramet : le gr...
21312,NEXANS,v2,ok,2,Nexans remporte un contrat de 600 millions d'euros,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.32% jeudi  5 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +1.01% à 8262.1602 points lors de sa dernière séance, leCAC..."
18456,NEXANS,v2,ok,2,Barclays a relevé sa recommandation pour Nexans à 'surpondérer' contre 'sous-pondérer' et a rehaussé son objectif de cours à 137 euros contre 118 euros.,"Point recommandations des analystes: Société Générale, Crédit Agricole SA, BNP Paribas, Air France-KLM, Nexans, Engie mercredi 21 janvier 2026 à 08h59  (BFM Bourse) - Les analystes affinent leurs cons..."
17151,NEXANS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique identifiable pour Nexans dans cet article.,"Point recommandation des analystes: Société Générale, Stellantis, Air France-KLM, Essilorluxottica, Nexans, Carrefour mercredi 14 janvier 2026 à 08h39  (BFM Bourse) - Les analystes affinent leurs cons..."
15719,NEXANS,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Nexans.,"Point recommandations des analystes: Airbus,  ADP, Dassault Aviation, Eiffage, Eurofins Scientific... mardi  6 janvier 2026 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce mard..."
15716,NEXANS,v2,ok,0,"Le titre Nexans recule de 2% après avoir perdu près de 5% dans les tous premiers échanges en réaction à une information sur un projet d'envergure qui rencontre des retards. Le groupe français annonce travailler sur des ajustements qui affecteront la date de livraison du projet, mais qui n'auront pas d'incidences sur ses objectifs 2028.","Nexans: Prévoyant des retards sur un grand chantier électrique à 1,4 milliard d'euros entre la Grèce et Chypre, Nexans recule en Bourse mardi  6 janvier 2026 à 10h10  (BFM Bourse) - Le spécialiste des..."
15652,NEXANS,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à NEXANS dans l'article.,"(Agefi-Dow Jones)--Les Bourses européennes ont terminé en progression mardi, alors que les indices PMI composite définitifs ont confirmé un ralentissement de la croissance de l'activité en zone euro e..."
14533,NEXANS,v2,ok,1,"Le texte mentionne une diminution du nombre d'actions Nexans détenues à titre de collatéral par BlackRock, mais il n'y a pas de fait concret positif ou négatif spécifique à Nexans.","(Zonebourse.com) - La société BlackRock, agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en baisse, le 29 décembre 2025, les seuils de 5% du..."
14099,NEXANS,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Nexans.,"Schneider electric: BNP Paribas, Airbus, Totalenergies, LVMH, Ryanair… Voici les actions favorites d'Oddo BHF pour 2026 samedi 27 décembre 2025 à 07h00  (BFM Bourse) - Tablant sur une nouvelle hausse ..."
