article_id,entreprise,prompt_version,statut,note_llm,justification,longueur_caracteres,longueur_mots,texte_extrait
18456,BNP PARIBAS ACT.A,v7,ok,2,Deutsche Bank relève son objectif de cours à 92 euros contre 78 euros,1190,185,"Point recommandations des analystes: Société Générale, Crédit Agricole SA, BNP Paribas, Air France-KLM, Nexans, Engie mercredi 21 janvier 2026 à 08h59  (BFM Bourse) - Les analystes affinent leurs cons..."
17257,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,1893,301,"(ABC Bourse) - Lors de la séance du jeudi 15 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variation..."
17256,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est mentionné dans l'article.,3344,546,"(ABC Bourse) - Lors de la séance du jeudi 15 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variation ..."
16888,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,2143,338,"(ABC Bourse) - Lors de la séance du mardi 13 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variation..."
16887,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,3561,577,"(ABC Bourse) - Lors de la séance du mardi 13 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variation ..."
16705,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,2048,331,"(ABC Bourse) - Lors de la séance du lundi 12 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variation..."
16704,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est mentionné dans l'article.,3432,553,"(ABC Bourse) - Lors de la séance du lundi 12 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variation ..."
16243,BNP PARIBAS ACT.A,v7,ok,2,JP Morgan remonte son avis de neutre à surpondérer et son objectif de cours de 89 euros à 102 euros.,1308,197,"Point recommandations des analystes: Airbus, ADP, BNP Paribas, Essilorluxottica, L'Oréal, Société Générale, Sartorius Stedim Biotech vendredi  9 janvier 2026 à 08h56  (BFM Bourse) - Les analystes affi..."
16222,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas ACT.A n'est identifiable dans l'article.,5776,899,"La Bourse de Paris confiante dans l'attente de l'emploi américain Ouverture  (Zonebourse.com) - La Bourse de Paris s'inscrit en progression ce vendredi en milieu de matinée, en ligne avec une plutôt f..."
16221,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a gagné 3.5% hier et s'arroge encore 3.3% aujourd'hui, à la faveur d'une analyse de JPMorgan, passé de 'neutre' à 'surpondérer', avec un objectif de cours porté de 89 à 102 EUR.",9505,1508,"La Bourse de Paris s'approche de sommets inexplorés avant l'emploi US Ouverture  (Zonebourse.com) - L'indice parisien évolue à 8295 points ( 0,5%), à quelques encablures de son record absolu de 8314 p..."
16220,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas prend 3,56%",13872,2101,"Wall Street vue stable avant l'emploi, l'Europe portée par le secteur minier Pré-ouverture  par Claude Chendjou PARIS, 9 janvier (Reuters) - Wall Street est attendue sans grand changement vendredi à l..."
16217,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a pris 5,69%",10880,1778,"L'Europe finit dans le vert avec le secteur minier, Wall Street bien orientée après l'emploi Ouverture  par Claude Chendjou PARIS, 9 janvier (Reuters) - Les Bourses européennes ont terminé en hausse v..."
16167,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est mentionné dans l'article.,1793,296,"(ABC Bourse) - Lors de la séance du vendredi 9 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variati..."
16166,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est identifiable dans l'article.,3095,513,"(ABC Bourse) - Lors de la séance du vendredi 9 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variatio..."
16041,BNP PARIBAS ACT.A,v7,ok,2,"relèvement de recommandation d'UBS, objectif de cours relevé",6534,1006,"Prudence à l'oeuvre à Paris avant une série de statistiques, le secteur de l'armement flambe Ouverture  (Zonebourse.com) - Paris évolue près de son point d'équilibre ce matin, autour des 8220 points (..."
16040,BNP PARIBAS ACT.A,v7,ok,2,relèvement de recommandation d'UBS,5618,892,Les marchés européens fébriles avant le test clé de l'emploi américain Mi-séance  (Zonebourse.com) - Les marchés actions européens sont plongés dans le rouge à la veille de la publication du rapport m...
16037,BNP PARIBAS ACT.A,v7,ok,2,relèvement de recommandation d'UBS,7151,1162,"L'Europe boursière en manque d'harmonie avant le rapport sur l'emploi US Pré-clôture  (Zonebourse.com) - Les marchés actions européens ont fait preuve d'une certaine nervosité ce jeudi, à la veille de..."
16014,BNP PARIBAS ACT.A,v7,ok,2,relèvement de recommandation d'UBS,3637,603,"(Zonebourse.com) - Les marchés actions européens ont fait preuve d'une certaine nervosité ce jeudi, à la veille de la publication du rapport mensuel sur l' emploi américain . Le CAC 40, longtemps en z..."
15533,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a franchi une étape importante dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers (AXA IM), officialisée depuis plus de six mois maintenant.",10544,1614,"CAC40: en légère hausse, les investisseurs font fi des tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris débute la semaine en légère hausse, s'arrogeant 0,1%, tout juste au-dessu..."
15530,BNP PARIBAS ACT.A,v7,ok,2,BNP Paribas a franchi une étape importante dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers (AXA IM),12487,1929,"CAC40 : pluie de records post 'opération Venezuela' Pré-clôture  (Zonebourse.com) - La Bourse de Paris affiche un comportement un peu décevant et débute la semaine sur un repli de 0,1%, vers 8.185, ma..."
15528,BNP PARIBAS ACT.A,v7,ok,2,BNP Paribas a franchi une étape importante dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers (AXA IM),13227,2065,"CAC40 : à la traine malgré pluie de records en Europe et à W-Street Pré-clôture  (Zonebourse.com) - La Bourse de Paris affiche reste décevante et débute la semaine sur un repli de 0,05%, vers 8.190, e..."
15527,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas rapporte avoir franchi une 'étape importante' dans l'intégration de ses activités de gestion d'actifs suite à l'acquisition d'AXA Investment Managers (AXA IM), officialisée depuis plus de six mois maintenant.",12662,1950,"CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
14565,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas (+1,32%) est en tête du CAC 40.",10556,1738,"Wall Street vue en stable avant la Fed, l'Europe portée par les banques Pré-ouverture  par Claude Chendjou PARIS, 30 décembre (Reuters) - Wall Street est attendue pratiquement stable mardi à l'ouvertu..."
14099,BNP PARIBAS ACT.A,v7,ok,1,aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,14271,2131,"Schneider electric: BNP Paribas, Airbus, Totalenergies, LVMH, Ryanair… Voici les actions favorites d'Oddo BHF pour 2026 samedi 27 décembre 2025 à 07h00  (BFM Bourse) - Tablant sur une nouvelle hausse ..."
12460,BNP PARIBAS ACT.A,v7,ok,2,"L'acquisition d'Athlon permettrait à Arval de gagner en taille pour atteindre un parc en location de près de 2,3 millions de véhicules, ce qui est comparable avec l'actuel leader (européen) disposant de 2,6 millions de véhicules en LLD.",5699,872,"Bnp paribas act.a: Pour rivaliser avec Société Générale dans le leasing automobile, BNP Paribas rachète une filiale de Mercedes-Benz, un bon coup pour son action? jeudi 18 décembre 2025 à 15h36  (BFM ..."
10399,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a conclu un accord cadre avec Ageas pour l'activité de bancassurance en Belgique, et investira 1,1 milliard d'euros dans le capital d'Ageas",3354,522,(Agefi-Dow Jones)--Les Bourses européennes ont commencé avec prudence une semaine qui sera marquée mercredi par les annonces de politique monétaire de la Réserve fédérale (Fed).   L'indice Stoxx Europ...
9302,BNP PARIBAS ACT.A,v7,ok,1,aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,9546,1524,"CAC40 : seconde séance de repli marginal, l'inflation de l'UE déçoit Pré-clôture  (Zonebourse.com) - L'indice reste soutenu par Thalès (+1,55%) et Safran (+2,3%), le secteur bancaire reste largement e..."
9301,BNP PARIBAS ACT.A,v7,ok,1,aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,9992,1595,"CAC40: séance de transition, les bancaires en soutien Pré-clôture  (Zonebourse.com) - Le CAC40 pourrait finir à l'équilibre : l'indice a effacé les -0,2% affiché 1 heure auparavant, soutenu par ST-Mic..."
9300,BNP PARIBAS ACT.A,v7,ok,1,aucun fait concret positif ou négatif spécifique à BNP Paribas ACT.A,7780,1238,"CAC 40: cède encore un peu de terrain malgré le soutien des banques Fermeture  (Zonebourse.com) - Comme hier (-0,3%), la Bourse de Paris achève la séance sur un repli limité (-0,28%), à 8074 points, m..."
9261,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A ne peut être identifié dans l'article.,3965,648,"(Zonebourse.com) - Comme hier (-0,3%), la  Bourse de Paris  achève la séance sur un repli limité (-0,28%), à 8074 points, malgré le large soutien des banques avec  2,2% pour Société Générale et  Bnp P..."
8319,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a aidé la Bourse de Paris à évoluer en positif 0,05% et devrait clôturer au-dessus d'un pivot de 8100 points.",9239,1499,"CAC40 : après beaucoup d'hésitation et peu d'activité, le vert va s'imposer Pré-clôture  (Zonebourse.com) - Pas de coup de théâtre, pas de bouleversement géopolitique, le scénario est sans surprise, l..."
8318,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a bénéficié d'une hausse de 1,4%.",6940,1084,"CAC 40: stagne au seuil des 8100 points dans un marché orphelin de Wall Street Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un gain anecdotique de 0,04% à 8099 points, tirée ..."
8123,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A ne peut être identifié dans l'article.,11983,1930,"Wall Street vue en hausse avec la Fed, l'Europe attend le budget britannique Pré-ouverture  par Diana Mandia (Reuters) -     Wall Street est attendue en hausse et les Bourses européennes progressent m..."
7924,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,9957,1547,"CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
7921,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a gagné 3,5% et +2,3%",13638,2127,"CAC40 : des rumeurs de paix en Ukraine restaurent l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est m..."
7920,BNP PARIBAS ACT.A,v7,ok,2,"BNP-Paribas a gagné +2,8% dans le CAC40",14502,2273,"CAC40 : l'espoir de paix en Ukraine restaure de l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est mis..."
7919,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas ACT.A ne peut être identifié dans l'article.,14032,2174,"CAC 40: accélère en fin de séance et franchit allègrement les 8000 points Fermeture  (Zonebourse.com) - Après avoir évolué toute la matinée autour de son point d'équilibre à 7960 points, la Bourse de ..."
6963,BNP PARIBAS ACT.A,v7,ok,2,Relevé de ratio CET 1 à 13% et programme de rachats d'actions,5868,933,"Après la panique du marché à la suite du litige soudanais, BNP Paribas reprend 5% en Bourse en livrant une annonce cruciale aux investisseurs jeudi 20 novembre 2025 à 11h03  (BFM Bourse) - La banque d..."
6922,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a relevé à 13% son objectif de ratio de fonds propres 'CET1' à horizon 2027 et lancé un programme de rachat d'actions de 1,15 milliard d'euros",9535,1474,"CAC 40: gagne du terrain malgré la faiblesse du secteur auto Ouverture  (Zonebourse.com) - La Bourse de Paris a ouvert en nette hausse ce matin, gagnant jusqu'à 1,3%, avant d'en céder une partie. Ains..."
6920,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a relevé à 13% son objectif de ratio de fonds propres 'CET1' à horizon 2027 et lancé un programme de rachat d'actions de 1,15 milliard d'euros",11317,1833,"CAC40 : repasse en force les 8.000 avec 'effet Nvidia', taux longs japonais flambent Pré-clôture  (Zonebourse.com) - L'effet Nvidia fait merveille, et cela a commencé tôt dans la nuit avec un Nikkei q..."
6919,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a relevé à 13% son objectif de ratio de fonds propres 'CET1' à horizon 2027 et lancé un programme de rachat d'actions de 1,15 milliard d'euros",9231,1513,"CAC 40: se contente d'un gain modeste après un décrochage en fin de séance Fermeture  (Zonebourse.com) - Après avoir gagné jusqu'à +1,1% dans la journée, jusqu'à 8057 points, la Bourse de Paris a brut..."
6884,BNP PARIBAS ACT.A,v7,ok,2,"Bnp Paribas a relevé à 13% son objectif de ratio de fonds propres 'CET1' à horizon 2027 et lancé un programme de rachat d'actions de 1,15 milliard d'euros",5735,943,"(Zonebourse.com) - L'effet  Nvidia  fait merveille, et cela a commencé tôt dans la nuit avec un Nikkei qui s'envolait de +4% en matinée (Tokyo engrangeait 2,6% au final), puis les places européennes o..."
6882,BNP PARIBAS ACT.A,v7,ok,2,"Bnp Paribas a relevé à 13% son objectif de ratio de fonds propres 'CET1' à horizon 2027 et lancé un programme de rachat d'actions de 1,15 milliard d'euros.",4700,783,"(Zonebourse.com) - Après avoir gagné jusqu'à +1,1% dans la journée, jusqu'à 8057 points, la  Bourse de Paris  a brutalement cédé du terrain en fin de séance : au gong final, l'indice parisien doit ain..."
6561,BNP PARIBAS ACT.A,v7,ok,1,"BNP Paribas perd 2,8% en raison de l'aversion au risque sur les marchés mondiaux.",13982,2131,"Wall Street vue en baisse, l'aversion au risque pénalise à nouveau l'Europe Pré-ouverture  par Diana Mandia (Reuters) -     Wall Street est attendue en baisse et les Bourses européennes reculent égale..."
6403,BNP PARIBAS ACT.A,v7,ok,0,Deutsche Bank abaisse sa recommandation à 'conserver' contre 'acheter' et abaisse sa cible à 78 euros contre 91 euros.,459,74,"Point recommandations des analystes: BNP Paribas, GTT lundi 17 novembre 2025 à 08h49  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surBNP Paribas, GTT.  BNP Paribas (cours de clôture ..."
6399,BNP PARIBAS ACT.A,v7,ok,0,"Le litige soudanais de BNP Paribas risque de provoquer une 'attente longue et coûteuse', selon Deutsche Bank.",5110,775,"Bnp paribas act.a: Le litige soudanais de BNP Paribas risque de provoquer une ""attente longue et coûteuse"", selon Deutsche Bank lundi 17 novembre 2025 à 12h35  (BFM Bourse) - La banque allemande a aba..."
6306,BNP PARIBAS ACT.A,v7,ok,1,aucun fait concret positif ou négatif spécifique à BNP PARIBAS ACT.A,1199,176,"(Zonebourse.com) - Le groupe annonce la nomination de Jean-Yves Fillion au poste de Directeur Générale Americas.   Jean-Yves Fillion sera rattaché à Anne-Christine Champion et Alexandre Fleury, co-dir..."
5364,BNP PARIBAS ACT.A,v7,ok,2,BNP Paribas a gagné 2% ce matin,10624,1615,"CAC 40: prolonge son rebond malgré un agenda macro allégé Ouverture  (Zonebourse.com) - La Bourse de Paris poursuit l'ascension entamée en début de semaine (+1,3% lundi puis mardi) et s'arroge près de..."
5359,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a gagné 3,2% sur la séance",12016,1861,"CAC40 : record absolu à 8.280, record du Dow Jones à 48.430Pts Pré-clôture  (Zonebourse.com) - C'est une séance historique puisque le CAC40 et le CAC40 'global return' battent conjointement un record ..."
5358,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a été mentionné comme l'une des sociétés qui ont contribué à la hausse du CAC40, avec une variation de +3%.",12671,1981,"CAC40 : triple record, du CAC40, de l'E-Stoxx50 et du Dow Jones Pré-clôture  (Zonebourse.com) - C'est une séance historique puisque le CAC40 et le CAC40 'global return' battent conjointement un record..."
5357,BNP PARIBAS ACT.A,v7,ok,2,"BNP Paribas a gagné 2,6% et est dans le podium du jour",11842,1853,"CAC 40: poursuit sa course vers les sommets, épaulé par les banques Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la journée avec un gain de 1,04%, à 8241 points, tirée par les banques avec..."
5016,BNP PARIBAS ACT.A,v7,ok,2,"Nouvelle opération gagnante, près de 12% de plus-value !",501,79,"BNP PARIBAS ACT.A: Nouvelle opération gagnante, près de 12% de plus-value ! lundi 10 novembre 2025 à 10h48  (BFM Bourse) - Comme nous l'avions anticipé,BNP PARIBAS ACT.Aa profité d'un bel élan haussie..."
4101,BNP PARIBAS ACT.A,v7,ok,2,"Résultats jugés 'solides' pour le troisième trimestre 2025, avec un produit net bancaire en progression de 5,3 % et un résultat brut d'exploitation en hausse de 4,9 %",3093,480,"BNP Paribas a publié des résultats jugés « solides » pour le troisième trimestre 2025, bien qu’en léger retrait par rapport aux attentes du marché. Sur la période de juillet à septembre, le produit ne..."
3571,BNP PARIBAS ACT.A,v7,ok,1,aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A,11433,1793,"CAC 40: termine en légère baisse, freiné par Capgemini et BNP Paribas Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance du mois de novembre sur un timide repli de 0,14%, à..."
3522,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est identifiable dans l'article.,1589,254,"(ABC Bourse) - Lors de la séance du lundi 3 novembre 2025 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variation..."
3521,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est mentionné dans l'article.,3012,478,"(ABC Bourse) - Lors de la séance du lundi 3 novembre 2025 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variation ..."
2871,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas ACT.A,774,114,"Point recommandations des analystes: Schneider Electric, Sanofi, BNP Paribas, STMicroelectronics lundi 27 octobre 2025 à 08h36  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi 27 octobre..."
2868,BNP PARIBAS ACT.A,v7,ok,0,Le litige soudanais a été jugé trop sévèrement par le marché et n'est pas 'insurmontable' selon Jefferies.,7363,1105,"Bnp paribas act.a: Pour Jefferies, le litige soudanais a trop fait chuter l'action BNP Paribas et n'est pas ""insurmontable"" lundi 27 octobre 2025 à 11h07  (BFM Bourse) - Ce revers judiciaire a retranc..."
2857,BNP PARIBAS ACT.A,v7,ok,0,"Bénéfice net inférieur aux attentes, produit net bancaire en baisse, ratio CET 1 supérieur aux attentes mais litige soudanais préoccupe",7261,1114,"Bnp paribas act.a: Alors que son horizon est obstrué par le litige soudanais, BNP Paribas livre des résultats décevants et perd 3% en Bourse mardi 28 octobre 2025 à 10h52  (BFM Bourse) - L'établisseme..."
440,BNP PARIBAS ACT.A,v7,ok,0,Alphavalue abaisse son conseil à 'accumuler' contre 'acheter',962,139,"Point recommandations des analystes: BNP Paribas, Société Générale, Crédit Agricole SA, Alstom, Arcelormittal, Arkema mercredi  8 octobre 2025 à 08h52  (BFM Bourse) - Les analystes affinent leurs cons..."
419,BNP PARIBAS ACT.A,v7,ok,2,Royal Bank of Canada relève son objectif de couts à 96 euros contre 95 euros et reste à 'surperformance'.,1029,161,"Point recommandations des analystes: BNP Paribas, Seb, Danone, Schneider Electric, Legrand, Accor vendredi 10 octobre 2025 à 08h50  (BFM Bourse) - Les analystes affinent leurs conseils ce vendredi sur..."
376,BNP PARIBAS ACT.A,v7,ok,0,Exane BNP Paribas a dégradé ses recommandations sur Technip Energies et Nexans,11279,1852,"Wall Street vue sans direction, l'Europe hésite en attendant les annonces de l'Elysée Pré-ouverture  par Diana Mandia (Reuters) -     Wall Street est attendue sans direction et les Bourses européennes..."
172,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est identifiable dans l'article.,1914,314,"(ABC Bourse) - Lors de la séance du vendredi 3 octobre 2025 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variati..."
171,BNP PARIBAS ACT.A,v7,ok,1,Aucun fait concret positif ou négatif spécifique à BNP Paribas Act.A n'est mentionné dans l'article.,3011,489,"(ABC Bourse) - Lors de la séance du vendredi 3 octobre 2025 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variatio..."
19,BNP PARIBAS ACT.A,v7,ok,2,Résultats du deuxième trimestre 2025 de BNP Paribas ont été très bien accueillies par les investisseurs et la direction est toujours optimiste sur la suite de l'exercice.,2923,444,La publication des  résultats du deuxième trimestre 2025 de la première banque française  a été très bien accueillie par les investisseurs. BNP Paribas a fait légèrement mieux que prévu et la directio...
24990,BUREAU VERITAS,v7,ok,2,"Bureau Veritas a annoncé s'attendre à une nouvelle progression de son activité et de ses marges cette année, après avoir enregistré des résultats en hausse en 2025.",3500,545,"(Agefi-Dow Jones)--Les Bourses européennes ont progressé mercredi alors que les investisseurs ont réagi à une nouvelle salve de résultats d'entreprises, tout en attendant les résultats du géant  Nvidi..."
24043,BUREAU VERITAS,v7,ok,1,aucune information spécifique à Bureau Veritas,4966,687,"(Agefi-Dow Jones)--Les investisseurs analyseront la semaine prochaine un déluge de résultats d'entreprises, ainsi qu'une nouvelle série d'indicateurs économiques des deux côtés de l'Atlantique.   Sur ..."
18775,BUREAU VERITAS,v7,ok,2,acquisition de SPIN360 en phase avec la stratégie de Bureau Veritas,1654,256,"(Zonebourse.com) - Bureau Veritas a annoncé l'acquisition de SPIN360, un cabinet de conseil leader en Italie, spécialisé dans l'innovation et le développement durable auprès des plus grandes marques d..."
18772,BUREAU VERITAS,v7,ok,2,"acquisition de SPIN360, positionnement comme partenaire de référence pour les marques de mode premium et de luxe",1228,183,"(Agefi-Dow Jones)--Le groupe de certification et de contrôle de la qualité Bureau Veritas a annoncé vendredi soir l'acquisition de SPIN360, un cabinet de conseil italien spécialisé dans l'innovation e..."
15527,BUREAU VERITAS,v7,ok,2,"Bureau Veritas a progressé de 2,9%",12662,1950,"CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
11807,BUREAU VERITAS,v7,ok,1,"aucune information spécifique à Bureau Veritas n'est mentionnée dans l'article, hormis des changements de composition du conseil d'administration",1249,195,"(AOF) - Bureau Veritas a annoncé la nomination de Geoffroy Roux de Bézieux en qualité d’administrateur référent indépendant, de président du comité des nominations et des rémunérations et de vice-prés..."
9150,BUREAU VERITAS,v7,ok,0,Royal Bank of Canada abaisse son conseil à 'sous-performance' contre 'performance de secteur',1493,218,"Point recommandations des analystes: Totalenergies, Hermès, LVMH, Bureau Veritas, Air France-KLM, Ubisoft, Vivendi, Icade, Gecina lundi  1 décembre 2025 à 08h53  (BFM Bourse) - Les analystes affinent ..."
9112,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a connu une dégradation de broker et son action a baissé de 2,3%.",13151,2014,"CAC 40: fléchit à l'ouverture, Airbus décroche après ses problèmes logiciels Ouverture  (Zonebourse.com) - La Bourse de Paris cède environ 0,4% ce matin, autour des 8090 points, notamment pénalisée pa..."
9108,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a subi une dégradation de recommandation des analystes de RBC à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, et son objectif de cours a été ramené de 28,5 à 26,5 EUR.",14717,2361,"CAC40 : en repli vers 8.095, W-Street à -0,7%, le BTC plonge sous 84.400$ Pré-clôture  (Zonebourse.com) - La Bourse de Paris cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'..."
9107,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a subi une dégradation de recommandation des analystes de RBC à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",14874,2386,"CAC40 : repli très limité, le Bitcoin perd près de -7% Pré-clôture  (Zonebourse.com) - La Bourse de Paris réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Sto..."
9106,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a subi un abaissement de recommandation des analystes de RBC à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",13164,2118,"CAC 40: termine en léger repli, Airbus en plein trou d'air Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par..."
9075,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a subi une dégradation de recommandation des analystes de RBC à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",7426,1212,"(Zonebourse.com) - La  Bourse de Paris  cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'un pivot de 80.90 points, notamment pénalisée par  Airbus , qui décroche de 5,5%, alo..."
9067,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a subi une dégradation de recommandation des analystes de RBC à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",7526,1227,"(Zonebourse.com) - La  Bourse de Paris  réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Stoxx50 revient presque à l'équilibre (à 5.667). Le CAC reste notamme..."
9063,BUREAU VERITAS,v7,ok,0,"Bureau Veritas a subi une dégradation de recommandation des analystes de RBC à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",6669,1092,"(Zonebourse.com) - La  Bourse de Paris  conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par  Airbus  qui décroche de 5,8% alors que quelque 6000 appareils A320..."
4375,BUREAU VERITAS,v7,ok,1,aucun fait concret positif ou négatif spécifique à Bureau Veritas,9060,1465,"CAC 40: apathique, digère le décrochage de Wall Street de la veille Ouverture  (Zonebourse.com) - La Bourse de Paris lâche 0,1%, à 7955 points, notamment freinée par Bureau Veritas, Edenred ou encore ..."
3773,BUREAU VERITAS,v7,ok,2,Bureau Veritas a gagné 1%,11852,1892,"CAC 40: efface une partie de ses pertes mais reste nettement en rouge Fermeture  (Zonebourse.com) - Après avoir lâché jusqu'à près de 1,8% en fin de matinée (vers 7965 points), la Bourse de Paris est ..."
