article_id,entreprise,prompt_version,statut,note_llm,justification,longueur_caracteres,longueur_mots,texte_extrait
16887,BNP PARIBAS ACT.A,v3,ok,1,L'article ne contient pas de fait concret spécifique à BNP PARIBAS ACT.A.,3561,577,"(ABC Bourse) - Lors de la séance du mardi 13 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variation ..."
16705,BNP PARIBAS ACT.A,v3,ok,1,"L'article mentionne que BNP Paribas a atteint son plus haut niveau de valorisation sur une période de 5 ans, mais il n'y a pas de fait concret spécifique à l'entreprise qui indique une amélioration ou une détérioration de sa situation.",2048,331,"(ABC Bourse) - Lors de la séance du lundi 12 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 5 ans Nom Cours record Variation..."
16704,BNP PARIBAS ACT.A,v3,ok,1,L'article ne contient pas de fait concret spécifique à BNP PARIBAS ACT.A.,3432,553,"(ABC Bourse) - Lors de la séance du lundi 12 janvier 2026 les actions, devises ou indices suivants ont atteint leur plus haut niveau de valorisation sur une période de 1 an Nom Cours record Variation ..."
16243,BNP PARIBAS ACT.A,v3,ok,2,JP Morgan remonte son avis de neutre à surpondérer et son objectif de cours de 89 euros à 102 euros.,1308,197,"Point recommandations des analystes: Airbus, ADP, BNP Paribas, Essilorluxottica, L'Oréal, Société Générale, Sartorius Stedim Biotech vendredi  9 janvier 2026 à 08h56  (BFM Bourse) - Les analystes affi..."
16222,BNP PARIBAS ACT.A,v3,ok,1,"Il n'y a pas de fait concret positif ou négatif identifiable pour BNP Paribas ACT.A dans l'article. Les mentions de BNP Paribas sont liées à une simple hausse du cours de l'action, sans précision sur les raisons de cette hausse.",5776,899,"La Bourse de Paris confiante dans l'attente de l'emploi américain Ouverture  (Zonebourse.com) - La Bourse de Paris s'inscrit en progression ce vendredi en milieu de matinée, en ligne avec une plutôt f..."
24990,BUREAU VERITAS,v3,ok,1,"L'article mentionne que Bureau Veritas s'attend à une nouvelle progression de son activité et de ses marges cette année, après avoir enregistré des résultats en hausse en 2025. Cependant, il n'y a pas de fait concret spécifique mentionné dans l'article qui indique une amélioration ou une détérioration significative de la situation de Bureau Veritas.",3500,545,"(Agefi-Dow Jones)--Les Bourses européennes ont progressé mercredi alors que les investisseurs ont réagi à une nouvelle salve de résultats d'entreprises, tout en attendant les résultats du géant  Nvidi..."
24043,BUREAU VERITAS,v3,ok,1,L'article ne contient pas de fait concret spécifique à Bureau Veritas.,4966,687,"(Agefi-Dow Jones)--Les investisseurs analyseront la semaine prochaine un déluge de résultats d'entreprises, ainsi qu'une nouvelle série d'indicateurs économiques des deux côtés de l'Atlantique.   Sur ..."
18775,BUREAU VERITAS,v3,ok,2,"L'article annonce l'acquisition de SPIN360, un cabinet de conseil leader en Italie spécialisé dans l'innovation et le développement durable auprès des plus grandes marques de modes premium et de luxe. Cette opération est en phase avec la stratégie de Bureau Veritas visant à renforcer ses positions dans le secteur des services aux produits de consommation et à accélérer sa croissance sur des marchés clés tels que l'Italie.",1654,256,"(Zonebourse.com) - Bureau Veritas a annoncé l'acquisition de SPIN360, un cabinet de conseil leader en Italie, spécialisé dans l'innovation et le développement durable auprès des plus grandes marques d..."
18772,BUREAU VERITAS,v3,ok,2,"Le groupe Bureau Veritas a annoncé l'acquisition de SPIN360, un cabinet de conseil italien spécialisé dans l'innovation et le développement durable pour les marques de mode premium et de luxe. Cette acquisition est une bonne nouvelle pour Bureau Veritas car elle lui permet d'élargir son portefeuille de services et de renforcer sa position sur le marché de la mode de luxe.",1228,183,"(Agefi-Dow Jones)--Le groupe de certification et de contrôle de la qualité Bureau Veritas a annoncé vendredi soir l'acquisition de SPIN360, un cabinet de conseil italien spécialisé dans l'innovation e..."
15527,BUREAU VERITAS,v3,ok,1,"La phrase 'Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à 8211 points, bien aidée par Eurofins Scientific ( 8,3%), Thales ( 4,7%), ou encore Bureau Veritas ( 2,9%)' indique que Bureau Veritas a augmenté de 2,9% pendant la séance. Cependant, il n'y a pas de fait concret spécifique à Bureau Veritas qui soit une bonne ou une mauvaise nouvelle pour l'entreprise.",12662,1950,"CAC40: garde son calme malgré l'intervention surprise des USA au Venezuela Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur une hausse timide de 0,2%, à..."
11807,BUREAU VERITAS,v3,ok,2,"Nomination de Geoffroy Roux de Bézieux en qualité d’administrateur référent indépendant, de président du comité des nominations et des rémunérations et de vice-président du conseil d’administration.",1249,195,"(AOF) - Bureau Veritas a annoncé la nomination de Geoffroy Roux de Bézieux en qualité d’administrateur référent indépendant, de président du comité des nominations et des rémunérations et de vice-prés..."
9150,BUREAU VERITAS,v3,ok,0,Royal Bank of Canada abaisse son conseil à 'sous-performance' contre 'performance de secteur'.,1493,218,"Point recommandations des analystes: Totalenergies, Hermès, LVMH, Bureau Veritas, Air France-KLM, Ubisoft, Vivendi, Icade, Gecina lundi  1 décembre 2025 à 08h53  (BFM Bourse) - Les analystes affinent ..."
9112,BUREAU VERITAS,v3,ok,0,"L'article mentionne une dégradation de recommandation pour Bureau Veritas par les analystes de RBC, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",13151,2014,"CAC 40: fléchit à l'ouverture, Airbus décroche après ses problèmes logiciels Ouverture  (Zonebourse.com) - La Bourse de Paris cède environ 0,4% ce matin, autour des 8090 points, notamment pénalisée pa..."
9108,BUREAU VERITAS,v3,ok,0,"L'article mentionne une dégradation de la recommandation pour Bureau Veritas par les analystes de RBC, qui ont abaissé leur recommandation à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR. Cette dégradation de recommandation est une mauvaise nouvelle pour Bureau Veritas.",14717,2361,"CAC40 : en repli vers 8.095, W-Street à -0,7%, le BTC plonge sous 84.400$ Pré-clôture  (Zonebourse.com) - La Bourse de Paris cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'..."
9107,BUREAU VERITAS,v3,ok,0,"L'article mentionne une dégradation de recommandation pour Bureau Veritas par les analystes de RBC, avec un objectif de cours ramené de 28,5 à 26,5 EUR.",14874,2386,"CAC40 : repli très limité, le Bitcoin perd près de -7% Pré-clôture  (Zonebourse.com) - La Bourse de Paris réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Sto..."
9106,BUREAU VERITAS,v3,ok,0,"L'article mentionne une dégradation de la recommandation pour Bureau Veritas par les analystes de RBC, qui ont abaissé leur recommandation à 'sous-performance' contre 'performance en ligne avec le secteur' auparavant, avec un objectif de cours ramené de 28,5 à 26,5 EUR. Cette dégradation de recommandation est une mauvaise nouvelle pour Bureau Veritas.",13164,2118,"CAC 40: termine en léger repli, Airbus en plein trou d'air Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par..."
9075,BUREAU VERITAS,v3,ok,1,"L'article mentionne une dégradation de recommandation pour Bureau Veritas par le broker RBC, mais il n'y a pas de fait concret positif ou négatif identifiable pour l'entreprise.",7426,1212,"(Zonebourse.com) - La  Bourse de Paris  cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'un pivot de 80.90 points, notamment pénalisée par  Airbus , qui décroche de 5,5%, alo..."
9067,BUREAU VERITAS,v3,ok,1,"L'article mentionne une dégradation de recommandation pour Bureau Veritas par le broker RBC, passant de 'performance en ligne avec le secteur' à 'sous-performance', avec un objectif de cours ramené de 28,5 à 26,5 EUR. Cependant, il n'y a pas de fait concret positif ou négatif identifiable pour BUREAU VERITAS.",7526,1227,"(Zonebourse.com) - La  Bourse de Paris  réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Stoxx50 revient presque à l'équilibre (à 5.667). Le CAC reste notamme..."
9063,BUREAU VERITAS,v3,ok,1,"L'article mentionne une dégradation de recommandation pour Bureau Veritas, mais il n'y a pas de fait concret spécifique à l'entreprise qui soit une mauvaise nouvelle.",6669,1092,"(Zonebourse.com) - La  Bourse de Paris  conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par  Airbus  qui décroche de 5,8% alors que quelque 6000 appareils A320..."
4375,BUREAU VERITAS,v3,ok,1,L'article ne contient pas de fait concret spécifique à Bureau Veritas.,9060,1465,"CAC 40: apathique, digère le décrochage de Wall Street de la veille Ouverture  (Zonebourse.com) - La Bourse de Paris lâche 0,1%, à 7955 points, notamment freinée par Bureau Veritas, Edenred ou encore ..."
3773,BUREAU VERITAS,v3,ok,1,Une seule phrase mentionne Bureau Veritas et elle indique simplement que l'action a augmenté de 1% en fin de journée. Il n'y a pas de fait concret spécifique à Bureau Veritas qui soit une bonne ou une mauvaise nouvelle.,11852,1892,"CAC 40: efface une partie de ses pertes mais reste nettement en rouge Fermeture  (Zonebourse.com) - Après avoir lâché jusqu'à près de 1,8% en fin de matinée (vers 7965 points), la Bourse de Paris est ..."
30300,CARREFOUR,v3,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable pour Carrefour dans cet article.,10271,1572,Les marchés reculent en même temps que les espoirs de paix Ouverture  (Zonebourse.com) - Les espoirs de pourparlers et de fin des hostilités au Moyen-Orient ont vite été recouverts par le bruit des mi...
30124,CARREFOUR,v3,ok,1,Aucun fait concret positif ou négatif identifiable pour Carrefour dans cet article.,10914,1746,"Wall Street vue en hausse, l'Europe rebondit aussi, espoirs d'une fin imminente de la guerre en Iran Pré-ouverture  par Claude Chendjou PARIS, 25 mars (Reuters) - Wall Street est attendue en hausse me..."
29943,CARREFOUR,v3,ok,1,"Le principal indice parisien a été soutenu par Carrefour (+2,17%). Cependant, il n'y a pas de fait concret spécifique à CARREFOUR mentionné dans l'article.",6860,1064,L'Europe boursière s'en sort bien dans un climat géopolitique toujours pesant Fermeture  (Zonebourse.com) - Les marchés actions européens ont terminé cette séance de mardi sur une meilleure note qu'es...
25165,CARREFOUR,v3,ok,1,"Le texte mentionne un placement d'obligations lié au développement durable, mais il n'y a pas de fait concret positif ou négatif spécifique à Carrefour.",798,117,"(Agefi-Dow Jones)--Carrefour a annoncé jeudi soir avoir levé 500 millions d'euros au terme d'un placement d'obligations liées au développement durable (""Sustainability-Linked"") remboursables en 2035. ..."
23920,CARREFOUR,v3,ok,0,"L'article mentionne que Carrefour a reculé de 4,8% après avoir dévoilé des résultats inférieurs aux attentes et un plan stratégique avec des objectifs 'inégaux', ce qui est une mauvaise nouvelle pour l'entreprise.",3893,590,"CAC 40: Intranquilité au zénith jeudi 19 février 2026 à 08h33  (BFM Bourse) -Cet article, en accès libre, est produit par l'équipe de recherche en analyse et stratégie boursière de BFM Bourse. Pour ne..."
23919,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret spécifique à CARREFOUR.,668,110,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.20% jeudi 19 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.81% à 8429.0303 points lors de sa dernière séance, leCAC..."
23730,CARREFOUR,v3,ok,0,"Le plan stratégique de Carrefour a été mal accueilli par les investisseurs, avec une chute de 4,8% de son cours de Bourse. Les objectifs communiqués pour la croissance du résultat net ajusté et la génération de cash sont considérés comme décevants par les analystes.",7728,1203,"Carrefour: Offensive sur le frais, recentrage sur la France et le Brésil, économies… Carrefour livre son plan pour faire décoller sa marge mais l'accueil en Bourse est glacial (-4,8%) mercredi 18 févr..."
23729,CARREFOUR,v3,ok,1,Le partenariat avec Carrefour est mentionné mais il n'y a pas de fait concret positif ou négatif spécifique à CARREFOUR dans cet article.,5745,875,"Vusion (ex-ses imagotag): Le partenariat avec Carrefour n'apaise pas les craintes du ""trou de croissance"" post-Walmart qui font donc plonger Vusion de 14% en Bourse mercredi 18 février 2026 à 13h10  (..."
23728,CARREFOUR,v3,ok,0,"L'article mentionne une baisse de 6,6% pour Carrefour après des résultats inférieurs aux attentes.",2002,311,"Cac 40: Alors que Carrefour chute en Bourse, le CAC 40 gagne du terrain mercredi 18 février 2026 à 13h39  (BFM Bourse) - L'indice parisien gagne du terrain alors que les investisseurs attendent le der..."
23725,CARREFOUR,v3,ok,1,"L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Carrefour. Il mentionne simplement que l'action Carrefour a reculé de 4,8% après avoir dévoilé des résultats inférieurs aux attentes.",3557,575,"Cac 40: Grâce à la défense et au sursaut de Wall Street, le CAC 40 inscrit un record en séance comme à la clôture mercredi 18 février 2026 à 17h47  (BFM Bourse) - L'indice parisien a atteint 8.438,52 ..."
23706,CARREFOUR,v3,ok,1,Le texte ne contient pas de fait concret spécifique à Carrefour.,13479,2060,"Wall Street vue dans le vert avec l'accalmie de la ""tech"", l'Europe progresse avec les résultats Pré-ouverture  par Diana Mandia 18 février (Reuters) - Wall Street est attendue en hausse mercredi et l..."
23681,CARREFOUR,v3,ok,1,"L'article mentionne que CARREFOUR a dévoilé un nouveau plan stratégique centré sur un nombre restreint de marchés et sur l'accélération de la digitalisation de ses magasins, avec pour objectif de faire remonter sa marge opérationnelle courante de 2,6% en 2025 à 3,5% en 2030. Cependant, il n'y a pas de fait concret spécifique identifiable dans l'article qui indique une amélioration ou une détérioration significative de la situation de CARREFOUR.",3278,520,"(Agefi-Dow Jones)--Les Bourses européennes ont clôturé en nette hausse mercredi, à l'issue d'une séance animée par de nouveaux résultats d'entreprises, tandis que les investisseurs attendent le compte..."
23496,CARREFOUR,v3,ok,2,"Le groupe Carrefour a annoncé une hausse de 2,8 % de son chiffre d'affaires annuel à données comparables en 2025, porté par une amélioration sensible des performances en France et en Espagne.",2159,328,"(ABC Bourse) -  Carrefour enregistre 91,48 milliards d’euros de chiffre d’affaires en 2025, en hausse de 2,8 %. La France et l’Espagne soutiennent la croissance, malgré un Brésil en recul.     Carrefo..."
23488,CARREFOUR,v3,ok,2,"Le chiffre d'affaires annuel de Carrefour a augmenté de 2,8% à données comparables, atteignant 91,48 milliards d'euros. Les performances en France et en Espagne se sont améliorées.",1689,263,"(Zonebourse.com) - Le géant de la distribution a annoncé une progression de 2,8% de son chiffre d'affaires annuel à données comparables, à 91,48 milliards d'euros, mettant en avant une amélioration de..."
23482,CARREFOUR,v3,ok,0,Le résultat net part du groupe de Carrefour a enregistré un repli en raison d'une augmentation des impôts et de l'impact des changes.,3071,492,"(Agefi-Dow Jones)--Le distributeur Carrefour a dévoilé mardi soir des résultats annuels en repli, pénalisés par l'impact des changes et la consolidation des magasins Cora & Match rachetés en 2024.   L..."
23477,CARREFOUR,v3,ok,0,"Les résultats annuels de Carrefour sont en repli, pénalisés par l'impact des changes et la consolidation des magasins Cora & Match rachetés en 2024.",1411,216,"(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mercredi:   -CARREFOUR: le distributeur a dévoilé mardi soir des résultats annuels en repli, pénalisés par l'impact des changes et la co..."
23336,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret spécifique à Carrefour. Il mentionne simplement que les résultats de l'entreprise sont attendus plus tard dans la semaine.,9721,1521,"L'Europe en petite hausse avec les banques, l'absence de Wall Street réduit les volumes Pré-ouverture  par Diana Mandia 16 février (Reuters) - Les Bourses européennes avancent légèrement lundi à mi-sé..."
23335,CARREFOUR,v3,ok,1,Aucun fait concret positif ou négatif identifiable pour Carrefour dans cet article.,10827,1702,"L'Europe finit sans direction, séance calme sans Wall Street Ouverture  par Diana Mandia 16 février (Reuters) - Les Bourses européennes ont terminé sans direction lundi, les banques rebondissant après..."
22743,CARREFOUR,v3,ok,1,"L'article mentionne que les investisseurs prendront connaissance la semaine prochaine des résultats financiers de Carrefour, mais il n'y a pas de fait concret positif ou négatif identifiable pour l'entreprise.",4624,646,"(Agefi-Dow Jones)--Les investisseurs prendront connaissance la semaine prochaine d'une nouvelle salve de résultats d'entreprises des deux côtés de l'Atlantique, ainsi que d'une série d'indicateurs éco..."
20154,CARREFOUR,v3,ok,0,"La banque Jefferies a abaissé sa recommandation sur Carrefour de 'acheter' à 'conserver', ce qui est une mauvaise nouvelle pour l'entreprise. De plus, la banque a ajusté son objectif de cours à 14 euros contre 14,5 euros précédemment.",4247,659,"Carrefour: Préoccupée par l'atonie des gains de parts de marché de Carrefour, Jefferies ne conseille plus d'acheter l'action du grand distributeur vendredi 30 janvier 2026 à 15h37  (BFM Bourse) - La b..."
20135,CARREFOUR,v3,ok,0,"Le texte mentionne une dégradation de la recommandation pour Carrefour de 'acheter' à 'conserver', avec un objectif de cours réduit de 14,50 à 14 EUR.",4401,694,"L'Europe boursière sur une note positive, Alten en vedette Ouverture  (Zonebourse.com) - Les principaux indices européens s'inscrivent en hausse, les investisseurs digérant favorablement résultats d'e..."
20132,CARREFOUR,v3,ok,1,"La phrase qui mentionne Carrefour indique une baisse de son cours (-0,5%) due à une dégradation de la recommandation de Jefferies, passant d'acheter à conserver avec un objectif de cours réduit de 14,50 à 14 euros. Il n'y a pas de fait concret positif pour Carrefour dans l'article.",14768,2335,"Un vent d'optimisme sur les marchés européens : le CAC 40 proche des 8 130 points Fermeture  (Zonebourse.com) - Au terme de cette dernière séance de la semaine et du mois de janvier, les Bourses europ..."
19202,CARREFOUR,v3,ok,1,"L'article ne contient pas de fait concret spécifique à Carrefour qui soit une bonne ou une mauvaise nouvelle. Il mentionne simplement que Carrefour est bien positionné dans le second classement en termes de retour à l'actionnaire sur capitalisation boursière, mais il n'y a pas de détails supplémentaires.",10927,1641,"Cac 40: Totalenergies, Sanofi, BNP Paribas, Axa, LVMH… Voici les groupes du CAC 40 qui ont le plus rendu de cash à leurs actionnaires en 2025 dimanche 25 janvier 2026 à 07h00  (BFM Bourse) - La lettre..."
17151,CARREFOUR,v3,ok,1,"L'article ne contient pas de fait concret spécifique positif ou négatif concernant Carrefour. Il mentionne simplement un ajustement de la cible de cours par Citi, qui maintient sa recommandation à l'achat.",1048,151,"Point recommandation des analystes: Société Générale, Stellantis, Air France-KLM, Essilorluxottica, Nexans, Carrefour mercredi 14 janvier 2026 à 08h39  (BFM Bourse) - Les analystes affinent leurs cons..."
15698,CARREFOUR,v3,ok,1,"L'article mentionne l'entrée de Carrefour sur le marché éthiopien grâce à un accord de franchise, ce qui est une nouvelle positive pour l'entreprise. Cependant, il n'y a pas d'autres faits concrets spécifiques à Carrefour dans l'article.",6977,1076,"CAC40: cède du terrain, Trump ravive les tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris est en léger repli ce matin, vers 8165 points (-0,5%), pénalisée par Legrand (-3,3%), D..."
15696,CARREFOUR,v3,ok,1,"L'article mentionne que Carrefour annonce son entrée sur le marché éthiopien grâce à un accord de franchise avec Queens Supermarket PLC, ce qui est une nouvelle positive pour l'entreprise. Cependant, il n'y a pas d'autres faits concrets spécifiques à Carrefour dans l'article.",11423,1787,"CAC40 : gain modéré, nouveaux records sur indices US, DAX, E-Stoxx, Nikkei Pré-clôture  (Zonebourse.com) - La Bourse de Paris a de nouveau sous-performé les autres places européennes et notamment asia..."
15695,CARREFOUR,v3,ok,1,"L'article mentionne l'entrée de Carrefour sur le marché éthiopien grâce à un accord de franchise avec Queens Supermarket PLC, ce qui est une nouvelle positive pour l'entreprise. Cependant, il n'y a pas d'autres faits concrets spécifiques à Carrefour dans l'article.",11740,1844,"CAC40 : tutoie ses sommets, dépasse W-Street et l'E-Stoxx50 Pré-clôture  (Zonebourse.com) - La Bourse de Paris va finir en beauté ( 0,5% à 8.250) une séance qui avait commencé en demi-teinte (sous-per..."
15694,CARREFOUR,v3,ok,1,"L'article mentionne que Carrefour annonce son entrée sur le marché éthiopien grâce à un accord de franchise avec Queens Supermarket PLC, ce qui est une nouvelle positive pour l'entreprise. Cependant, il n'y a pas d'autres faits concrets spécifiques à Carrefour dans l'article.",13011,1996,"CAC40: a proximité de son record de clôture, tiré par STMicro et EssilorLuxottica Fermeture  (Zonebourse.com) - Après une matinée teintée de rouge, la Bourse de Paris a repris des couleurs en fin de s..."
15652,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret spécifique à Carrefour.,5925,915,"(Agefi-Dow Jones)--Les Bourses européennes ont terminé en progression mardi, alors que les indices PMI composite définitifs ont confirmé un ralentissement de la croissance de l'activité en zone euro e..."
15482,CARREFOUR,v3,ok,2,"Le groupe Carrefour a annoncé avoir signé un accord de franchise et d'approvisionnement avec Midroc Investment Group, ce qui permettra au groupe de transformer 13 magasins en enseignes Carrefour et d'ouvrir 17 magasins supplémentaires d'ici à 2028. Cette annonce est une bonne nouvelle pour le groupe car elle permet d'étendre sa présence sur un marché nouveau.",1262,182,"(Agefi-Dow Jones)--Le groupe de grande distribution Carrefour a annoncé lundi avoir signé un accord de franchise et d'approvisionnement avec Midroc Investment Group, à la tête de plusieurs supermarché..."
15481,CARREFOUR,v3,ok,2,"Le groupe de grande distribution Carrefour a signé un accord de franchise et d'approvisionnement avec Midroc Investment Group, ce qui permettra à Carrefour d'accompagner les équipes de Midroc dans la transformation de 13 magasins en enseignes Carrefour.",1847,276,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mardi.   -ARGAN: la foncière spécialisée dans les plateformes logistiques a publié lundi des revenus en hausse au titre du quatrième tri...
14260,CARREFOUR,v3,ok,1,L'article est une projection sur la composition possible du CAC 40 en 2030 et ne contient pas de faits concrets spécifiques à Carrefour.,17718,2553,"Cac 40: Entrées de Dassault Aviation, Amundi ou Spie...  Voici à quoi pourrait ressembler la composition du CAC 40 en 2030 dimanche 28 décembre 2025 à 07h00  (BFM Bourse) - Depuis 1987, leCAC 40a eu d..."
11043,CARREFOUR,v3,ok,1,Il n'y a pas de fait concret spécifique à Carrefour mentionné dans l'article.,9881,1574,"CAC40 : leader en Europe, W-Street plombé par Oracle Mi-séance  (Zonebourse.com) - La Bourse de Paris s'impose comme leader parmi les places européennes au lendemain de la décision de la Réserve fédér..."
11041,CARREFOUR,v3,ok,1,"L'article mentionne que Carrefour a augmenté de 4,2% en bourse, mais il n'y a pas de fait concret spécifique à l'entreprise qui soit une bonne ou une mauvaise nouvelle.",10966,1758,"CAC40 : domine en Europe, W-Street à 2 vitesses Pré-clôture  (Zonebourse.com) - Le ""fait du jour"", ce sera probablement le record, voir le doublé ""intraday/clôture"" du Dow Jones : le record absolu est..."
10606,CARREFOUR,v3,ok,2,"Le partenariat stratégique entre JCDecaux SE, Carrefour, Carmila et Unlimitail pour développer et déployer une offre DOOH indoor au cœur des galeries des centres commerciaux est une bonne nouvelle pour CARREFOUR. Cet accord a pour ambition de faire du retail media un moteur de croissance encore plus efficace pour les enseignes partenaires et les marques.",2414,357,"(AOF) - JCDecaux SE, numéro un mondial de la communication extérieure, Carrefour, Carmila et Unlimitail annoncent la mise en place d’un partenariat stratégique pour développer et déployer une offre DO..."
10595,CARREFOUR,v3,ok,2,"Le partenariat stratégique entre Carrefour, Carmila, JCDecaux et Unlimitail pour moderniser l'offre d'écrans publicitaires dans le réseau de centres commerciaux de Carrefour et Carmila en France et en Espagne est une bonne nouvelle. Ce projet constituera le plus vaste déploiement multisite jamais réalisé par JCDecaux en France et permettra aux annonceurs de disposer d'une mesure de la performance de leurs campagnes.",2196,322,"(Agefi-Dow Jones)--Les groupes Carrefour, Carmila, JCDecaux et Unlimitail ont annoncé mardi la mise en place d'un partenariat stratégique pour moderniser et renforcer l'offre d'écrans publicitaires da..."
10594,CARREFOUR,v3,ok,1,"L'article mentionne un partenariat stratégique entre Carrefour, Carmila et JCDecaux pour moderniser l'offre d'écrans publicitaires dans les centres commerciaux de Carrefour et Carmila. Cependant, il n'y a pas de fait concret spécifique à Carrefour qui soit une bonne ou une mauvaise nouvelle.",1646,245,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mercredi:   -ARGAN: la foncière spécialiste des plateformes logistiques a annoncé mardi soir avoir signé un bail en état futur d'achèvem...
10484,CARREFOUR,v3,ok,1,"L'article mentionne une baisse de la recommandation pour Sanofi et une baisse de l'objectif de cours pour Saint-Gobain, mais il n'y a pas de fait concret spécifique à Carrefour.",765,109,"Point recommandations des analystes: Sanofi, Saint-Gobain, Carrefour, Sartorius Stedim Biotech lundi  8 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surSanofi,E..."
9856,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret positif ou négatif spécifique à Carrefour. La mention de l'action Carrefour dans la liste 'Negative Catalyst Watch' de JPMorgan est une simple citation sans conséquence directe sur les résultats financiers de l'entreprise.,4585,728,(Agefi-Dow Jones)--Les Bourses européennes ont clôturé de manière contrastée vendredi alors que les espoirs de baisse des taux de la Réserve fédérale (Fed) ne suffisent pas à contenir les tensions sur...
9058,CARREFOUR,v3,ok,2,La finalisation de la cession de l’intégralité des activités en Italie au groupe NewPrinces est une bonne nouvelle pour Carrefour.,1135,175,"(AOF) - Carrefour a dévoilé la finalisation de la cession de l’intégralité de ses activités en Italie au groupe NewPrinces, après avoir obtenu toutes les autorisations réglementaires requises. Les act..."
6960,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret spécifique à Carrefour qui soit positif ou négatif. Il mentionne simplement un mouvement de marché général et une décision de Walmart de rejoindre le Nasdaq.,6094,942,"Reflet de son offensive contre Amazon dans l'e-commerce, Walmart, le Carrefour américain, a décidé d'être coté sur le Nasdaq jeudi 20 novembre 2025 à 16h40  (BFM Bourse) - Le plus grand distributeur a..."
5720,CARREFOUR,v3,ok,1,"L'article mentionne une cession d'actions Carrefour hors marché par un concert composé de plusieurs investisseurs, mais il n'y a pas de fait concret spécifique à CARREFOUR qui soit une bonne ou une mauvaise nouvelle.",749,125,"(Zonebourse.com) - Le concert composé de la société Peninsula Europe, des ayant-droit de Abilio dos Santos Diniz, de Flavia Buarque de Almeida, de Eduardo Rossi et du fonds d'investissement de droit b..."
5599,CARREFOUR,v3,ok,2,L'action Carrefour grimpe après l'annonce de la recomposition de son capital avec l'arrivée de la famille Saadé et la sortie de la famille Diniz. Cette sortie ordonnée est perçue comme positive par le marché.,5800,887,Carrefour: Pourquoi l'action Carrefour grimpe après l'annonce de la recomposition de son capital jeudi 13 novembre 2025 à 15h16  (BFM Bourse) - Le groupe de distribution a annoncé mercredi soir l'arri...
5562,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Carrefour.,11397,1734,"CAC 40: poursuit son 'rally' vers des sommets inexplorés Ouverture  (Zonebourse.com) - La Bourse de Paris poursuit son envolée et gagne 0,5% à 8285 points, après avoir signé un nouveau record absolu q..."
5559,CARREFOUR,v3,ok,1,L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Carrefour.,9968,1528,"CAC40 : réduit ses gains mais reste largement leader en Europe Pré-clôture  (Zonebourse.com) - La Bourse de Paris a inscrit ce midi un nouveau doublé record, avec un CAC40 à 8.314Pts et un CAC 'GR à 2..."
5319,CARREFOUR,v3,ok,2,La famille Saadée devient actionnaire de référence du groupe Carrefour avec 4% du capital et Rodolphe Saadé est coopté comme administrateur indépendant du conseil d’administration de Carrefour. Cette annonce est une bonne nouvelle pour l'entreprise car elle renforce son actionnariat et sa gouvernance.,2718,385,"(ABC Bourse) -  La célèbre famille Saadée, à la tête de l’armateur CMA CGM, franchit une nouvelle étape en devenant actionnaire de référence du groupe Carrefour avec 4 % du capital.      Le 12 novembr..."
